"student","currProb","course","session","priorTutorAction","reward","Interaction","hintCount","TotalTime","TotalPSTime","TotalWETime","avgstepTime","avgstepTimePS","stepTimeDeviation","symbolicRepresentationCount","englishSymbolicSwitchCount","Level","probDiff","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","probAlternate","easyProbAlternate","RuleTypesCount","UseCount","PrepCount","MorphCount","OptionalCount","NewLevel","SolvedPSInLevel","SeenWEinLevel","probIndexinLevel","probIndexPSinLevel","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","cumul_Interaction","cumul_hintCount","cumul_TotalTime","cumul_TotalPSTime","cumul_TotalWETime","cumul_avgstepTime","cumul_avgstepTimeWE","cumul_avgstepTimePS","cumul_symbolicRepresentationCount","cumul_englishSymbolicSwitchCount","cumul_difficultProblemCountSolved","cumul_difficultProblemCountWE","cumul_easyProblemCountSolved","cumul_easyProblemCountWE","cumul_probAlternate","cumul_easyProbAlternate","cumul_RuleTypesCount","cumul_UseCount","cumul_PrepCount","cumul_MorphCount","cumul_OptionalCount","cumul_probIndexinLevel","cumul_InterfaceErrorCount","cumul_RightApp","cumul_WrongApp","cumul_WrongSemanticsApp","cumul_WrongSyntaxApp","cumul_PrightAppRatio","cumul_RrightAppRatio","cumul_F1Score","cumul_FDActionCount","cumul_BDActionCount","cumul_DirectProofActionCount","cumul_InDirectProofActionCount","cumul_actionCount","cumul_UseWindowInfo","cumul_NonPSelements","cumul_AppCount","cumul_AppRatio","cumul_hintRatio","cumul_BlankRatio","cumul_HoverHintCount","cumul_SystemInfoHintCount","cumul_NextStepClickCountWE","cumul_PreviousStepClickCountWE","cumul_deletedApp","CurrPro_NumProbRule","CurrPro_avgProbTime","CurrPro_avgProbTimePS","CurrPro_avgProbTimeDeviationPS","CurrPro_avgProbTimeWE","CurrPro_avgProbTimeDeviationWE","CurrPro_medianProbTime"
"000c-F14","1.0.1.0","226-001-BARNES-F14",1,"WE",0,9,0,72.358,0,72.358,8.039777778,5.730519118,10.26625576,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,8,0,8,0,8,0,8,0,0,0,1,0,0,6,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,9,0,72.358,0,72.358,8.039777778,8.039777778,6.100940583,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,8,0,8,0,8,0,8,0,0,0,1,0,0,6,1,0,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
"000c-F14","1.0.2.0","226-001-BARNES-F14",1,"WE",0,5,0,1.898,0,1.898,0.3796,5.730519118,0.274357431,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0,0.323480324,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,14,0,74.256,0,74.256,5.304,5.304,6.100940583,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0,0.268913966,12,0,12,0,12,0,12,0,0,0,1,0,0,10,1,0,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
"000c-F14","1.0.3.0","226-001-BARNES-F14",1,"PS",0,55,0,389.84,389.84,0,6.839298246,6.839298246,12.89506535,1,0,1,0,0,0,0,0,0,0,3,1,0,8,3,0,0,0,2,0,9,5,7,6,1,0.131578947,1.25,0.238095238,48,0,48,0,48,2,10,38,0.791666667,0,0.208333333,5,6,0,0,0,0.01,0.010670461,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.028234819,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,69,0,464.096,389.84,74.256,6.53656338,5.304,6.839298246,0,2,0,0,0,0,0,0,3,1,0,8,3,2,11,5,7,6,1,0.131578947,0.454545455,0.204081633,60,0,60,0,60,2,22,38,0.633333333,0,0.366666667,5,6,10,1,0,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
"000c-F14","1.0.4.0","226-001-BARNES-F14",2,"PS",0,3,0,20.657,20.657,0,6.885666667,6.885666667,14.22900141,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.166056337,0,0.323480324,3,0,3,0,3,0,3,0,0,0,1,0,0,0,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,74,0,485.335,411.079,74.256,6.385986842,5.304,6.630306452,0,2,0,0,0,0,0,0,3,1,0,8,3,3,11,5,7,6,1,0.131578947,0.217391304,0.163934426,65,0,65,0,65,2,27,38,0.584615385,0,0.415384615,5,6,10,1,0,4,252.0669214,252.0669214,419.3237917,0,0,119.459
"000c-F14","1.0.3.0","226-001-BARNES-F14",2,"PS",0,43,12,502.198,502.198,0,11.41359091,11.41359091,14.76670362,1,0,1,0,0,0,0,0,0,0,2,3,9,0,0,0,1,0,4,0,9,6,6,5,1,0.272727273,1.5,0.461538462,35,0,35,0,35,0,13,22,0.628571429,0.342857143,0.371428571,1,0,0,0,0,0.039311765,0.011051089,0.06214469,0.024655882,0.039311765,0.01,0.01,0.01,0.01,0.01,0.028234819,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,121,12,988.671,914.415,74.256,7.973153226,5.304,8.312863636,0,2,0,0,0,0,0,0,4,4,9,8,3,4,20,11,13,11,2,0.183333333,0.255813953,0.213592233,104,0,104,0,104,2,44,60,0.576923077,0.115384615,0.423076923,6,6,10,1,0,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
"000c-F14","1.0.4.0","226-001-BARNES-F14",2,"PS",40.78947368,45,0,330.832,330.832,0,6.751673469,6.751673469,3.742833207,1,0,1,0,0,0,0,0,0,0,3,5,2,4,0,0,0,0,3,3,10,11,0,0,0,0.407407407,2.75,0.709677419,39,0,39,0,39,0,12,27,0.692307692,0,0.307692308,0,0,0,0,0,0.566085839,0.011051089,0.175202472,0.10216907,0.118945582,0.01,0.01,0.01,0.052450453,0.01,0.113473846,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,166,12,1319.503,1245.247,74.256,7.627184971,5.304,7.831742138,0,2,0,0,0,0,0,0,4,9,11,12,3,3,30,22,13,11,2,0.252873563,0.468085106,0.328358209,143,0,143,0,143,2,56,87,0.608391608,0.083916084,0.391608392,6,6,10,1,0,4,252.0669214,252.0669214,419.3237917,0,0,119.459
"000c-F14","2.1.1.0","226-001-BARNES-F14",3,"WE",0,12,0,75.375,0,75.375,6.28125,5.730519118,3.742833207,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.323480324,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,12,0,75.375,0,75.375,6.28125,6.28125,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.268913966,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,0,7,0,0,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
"000c-F14","2.1.2.0","226-001-BARNES-F14",3,"WE",0,11,0,37.961,0,37.961,3.451,5.730519118,3.677955026,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0,0.323480324,10,0,10,0,10,0,10,0,0,0,1,0,0,6,4,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,23,0,113.336,0,113.336,4.927652174,4.927652174,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.268913966,21,0,21,0,21,0,19,2,0.095238095,0,0.904761905,0,0,13,4,0,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
"000c-F14","2.1.3.0","226-001-BARNES-F14",3,"PS",-31.04157452,26,0,338.373,338.373,0,12.08475,12.08475,14.80158763,1,0,2,1,1,0,0,0,0,0,3,2,4,3,0,0,0,0,2,0,4,7,2,2,0,0.291666667,1.4,0.482758621,24,0,24,0,24,0,0,24,1,0,0,0,0,0,0,2,0.566085839,0.011051089,0.397470052,0.263480928,0.058139136,0.039311765,0.039311765,0.01,0.052450453,0.01,0.069311292,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,49,0,451.709,338.373,113.336,8.857039216,4.927652174,12.08475,3,0,1,2,0,0,0,0,3,2,4,3,0,2,6,7,2,2,0,0.269230769,0.466666667,0.341463415,45,0,45,0,45,0,19,26,0.577777778,0,0.422222222,0,0,13,4,2,4,225.4508831,225.4508831,312.2420144,0,0,126.088
"000c-F14","3.1.1.0","226-001-BARNES-F14",3,"WE",0,10,0,44.978,0,44.978,4.4978,5.730519118,14.80158763,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,44.978,0,44.978,4.4978,4.4978,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
"000c-F14","3.1.2.0","226-001-BARNES-F14",3,"WE",0,10,0,6.229,0,6.229,0.6229,5.730519118,14.68934208,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,20,0,51.207,0,51.207,2.56035,2.56035,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0,0.268913966,18,0,18,0,18,0,18,0,0,0,1,0,0,18,0,0,6,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
"000c-F14","3.1.3.0","226-001-BARNES-F14",3,"PS",-17.32071469,38,0,262.913,262.913,0,6.572825,6.572825,12.37411399,1,0,3,1,1,0,0,0,0,0,3,7,5,2,0,0,0,0,2,0,7,10,4,1,3,0.303030303,1.428571429,0.5,33,0,33,0,33,0,0,33,1,0,0,0,0,0,0,0,0.800831063,0.011389913,0.862458701,0.791106679,0.115953656,0.118945582,0.039311765,0.01,0.052450453,0.01,0.225001837,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,58,0,314.12,262.913,51.207,5.235333333,2.56035,6.572825,3,0,1,2,0,0,0,0,3,7,5,2,0,2,9,10,4,1,3,0.303030303,0.454545455,0.363636364,51,0,51,0,51,0,18,33,0.647058824,0,0.352941176,0,0,18,0,0,6,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
"000c-F14","4.1.1.0","226-001-BARNES-F14",3,"WE",0,9,0,3.986,0,3.986,0.442888889,5.730519118,12.32324499,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,9,0,3.986,0,3.986,0.442888889,0.442888889,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0,4,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
"000c-F14","4.1.2.0","226-001-BARNES-F14",3,"PS",0,64,16,506.022,506.022,0,7.552567164,7.552567164,10.81061459,1,0,4,1,1,0,0,0,0,0,3,5,5,2,0,0,1,0,1,0,10,10,2,2,0,0.25,1.666666667,0.434782609,57,0,57,0,57,0,17,40,0.701754386,0.280701754,0.298245614,3,0,0,0,1,0.925437192,0.043294796,0.994627137,0.856149305,0.115953656,0.566085839,0.039311765,0.041235801,0.052450453,0.01,0.093709127,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,73,16,510.008,506.022,3.986,6.710631579,0.442888889,7.552567164,2,0,1,1,0,0,0,0,3,5,5,2,0,1,11,10,2,2,0,0.25,0.833333333,0.384615385,65,0,65,0,65,0,25,40,0.615384615,0.246153846,0.384615385,3,0,8,0,1,5,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
"000c-F14","4.1.3.0","226-001-BARNES-F14",4,"PS",107.5728155,33,0,227.644,227.644,0,6.323444444,6.323444444,11.32947023,1,0,4,1,1,0,0,0,0,0,3,4,2,5,0,0,0,0,2,2,5,10,1,1,0,0.322580645,1.666666667,0.540540541,31,0,31,0,31,0,0,31,1,0,0,1,0,0,0,0,0.974591263,0.043294796,0.999435539,0.856149305,0.115953656,0.566085839,0.566085839,0.041235801,0.182824999,0.01,0.074423729,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,106,16,737.652,733.666,3.986,6.586178571,0.442888889,7.122970874,3,0,2,1,0,0,0,0,3,9,7,7,0,2,16,20,3,3,0,0.281690141,1.111111111,0.449438202,96,0,96,0,96,0,25,71,0.739583333,0.166666667,0.260416667,4,0,8,0,1,5,705.756679,705.756679,623.5281073,0,0,506.664
"000c-F14","5.1.1.0","226-001-BARNES-F14",4,"WE",0,8,0,28.115,0,28.115,3.514375,5.730519118,11.32947023,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,8,0,28.115,0,28.115,3.514375,3.514375,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0,5,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
"000c-F14","5.1.2.0","226-001-BARNES-F14",4,"WE",0,10,0,8.188,0,8.188,0.8188,5.730519118,11.28558585,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,18,0,36.303,0,36.303,2.016833333,2.016833333,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0,0.268913966,16,0,16,0,16,0,16,0,0,0,1,0,0,16,0,0,6,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
"000c-F14","5.1.3.0","226-001-BARNES-F14",4,"PS",-133.2057416,335,0,1934.274,1934.274,0,5.705823009,5.705823009,13.54643911,1,0,5,1,1,0,0,0,0,0,4,7,8,48,5,0,0,0,2,0,27,53,15,10,5,0.169871795,8.833333333,0.333333333,312,0,312,0,312,0,0,312,1,0,0,56,0,0,0,29,0.974591263,0.043294796,0.735043683,0.856149305,0.203585023,0.566085839,0.997280847,0.152145318,0.84520565,0.930307062,0.999986646,0.118945582,0.01,0.01,0.024655882,0.182824999,0.024655882,0.024655882,0.024655882,353,0,1970.577,1934.274,36.303,5.519823529,2.016833333,5.705823009,3,0,1,2,0,0,0,0,4,7,8,48,5,2,29,53,15,10,5,0.169871795,2.789473684,0.320241692,328,0,328,0,328,0,16,312,0.951219512,0,0.048780488,56,0,16,0,29,5,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
"000c-F14","6.1.1.0","226-001-BARNES-F14",5,"PS",0,16,0,98.346,98.346,0,5.463666667,5.463666667,13.5009043,1,0,6,1,1,0,0,0,0,0,2,2,0,2,0,1,1,0,0,0,2,4,0,0,0,0.25,0.571428571,0.347826087,16,0,16,0,16,0,0,16,1,0,0,0,0,0,0,0,0.974591263,0.043294796,0.735043683,0.856149305,0.203585023,0.566085839,0.998808642,0.152145318,0.84520565,0.930307062,0.999998604,0.118945582,0.01,0.01,0.024655882,0.182824999,0.024655882,0.024655882,0.024655882,16,0,98.346,98.346,0,5.463666667,5.24969423,5.463666667,1,0,1,0,0,0,0,0,2,2,0,2,0,0,2,4,0,0,0,0.25,0.571428571,0.347826087,16,0,16,0,16,0,0,16,1,0,0,0,0,0,0,0,6,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
"000c-F14","6.1.2.0","226-001-BARNES-F14",5,"WE",0,3,0,4.678,0,4.678,1.559333333,5.730519118,13.45619139,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.166056337,0,0.323480324,2,0,2,0,2,0,2,0,0,0,1,0,0,2,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,19,0,103.024,98.346,4.678,4.905904762,1.559333333,5.463666667,2,0,1,1,0,0,0,0,2,2,0,2,0,1,3,4,0,0,0,0.25,0.307692308,0.275862069,18,0,18,0,18,0,2,16,0.888888889,0,0.111111111,0,0,2,0,0,5,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
"000c-F14","6.1.3.0","226-001-BARNES-F14",5,"PS",133.2057416,28,0,120.062,120.062,0,5.524394059,5.730519118,10.26625576,2,0,6,1,1,0,0,0,0,0,3,3,4,4,0,0,0,0,2,1,3,11,0,0,0,0.407407407,1.220984799,0.323480324,27,0,27,0,27,0,0,27,1,0,0,1,0,0,0,0,0.991638569,0.12910104,0.987915151,0.856149305,0.203585023,0.800831063,0.998808642,0.152145318,0.944012373,0.992221536,0.999999549,0.118945582,0.039311765,0.01,0.024655882,0.182824999,0.024655882,0.024655882,0.024655882,47,0,223.086,218.408,4.678,5.869566985,5.24969423,6.100940583,4,0,2,1,0,0,0,0,3,5,4,6,0,2,6,15,0,0,0,0.348837209,0.903342333,0.268913966,45,0,45,0,45,0,2,43,0.955555556,0,0.044444444,1,0,2,0,0,8,457.3999871,457.3999871,605.6075083,0,0,303.571
"001e-F14","1.0.1.0","226-001-BARNES-F14",1,"WE",0,20,0,174.047,0,174.047,8.287952381,5.730519118,10.26625576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0.323480324,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,2,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,20,0,174.047,0,174.047,8.287952381,8.287952381,6.100940583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.268913966,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,2,7,0,0,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
"001e-F14","1.0.2.0","226-001-BARNES-F14",2,"WE",0,5,0,4.221,0,4.221,0.8442,5.730519118,0.403757972,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0,0.323480324,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,25,0,178.268,0,178.268,6.856461538,6.856461538,6.100940583,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0.268913966,15,0,15,0,15,0,13,2,0.133333333,0,0.866666667,0,2,11,0,0,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
"001e-F14","1.0.3.0","226-001-BARNES-F14",2,"PS",0,79,5,1224.497,1224.497,0,15.3062125,15.3062125,19.24979181,1,0,1,0,0,0,0,0,0,0,4,2,8,8,2,0,1,0,2,0,4,10,10,6,4,0.144927536,2.5,0.273972603,76,0,76,0,76,2,7,69,0.907894737,0.065789474,0.092105263,8,0,0,0,0,0.039311765,0.039311765,0.043294796,0.01,0.042325843,0.01,0.01,0.01,0.01,0.027247848,0.31230812,0.01,0.01,0.01,0.01,0.011340922,0.01,0.011340922,0.01,104,5,1402.765,1224.497,178.268,13.23363208,6.856461538,15.3062125,3,0,0,0,0,0,0,0,4,2,8,8,2,2,15,10,10,6,4,0.14084507,0.909090909,0.243902439,91,0,91,0,91,2,20,71,0.78021978,0.054945055,0.21978022,8,2,11,0,0,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
"001e-F14","1.0.4.0","226-001-BARNES-F14",2,"PS",40.78947368,13,0,169.321,169.321,0,10.5825625,10.5825625,18.27176819,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,3,3,3,4,0,0,0,0.307692308,1,0.470588235,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0,0,0.118945582,0.118945582,0.12910104,0.01,0.126644304,0.01,0.01,0.01,0.01,0.027247848,0.31230812,0.01,0.01,0.01,0.01,0.011340922,0.01,0.011340922,0.01,117,5,1572.086,1393.818,178.268,12.88595082,6.856461538,14.5189375,4,0,0,0,0,0,0,0,4,4,10,8,2,3,18,14,10,6,4,0.166666667,0.933333333,0.282828283,104,0,104,0,104,2,20,84,0.807692308,0.048076923,0.192307692,8,2,11,0,0,4,252.0669214,252.0669214,419.3237917,0,0,119.459
"001e-F14","2.1.1.0","226-001-BARNES-F14",2,"PS",0,164,16,2311.525,2311.525,0,13.9248494,13.9248494,17.4681512,1,0,2,1,1,0,0,0,0,0,4,5,15,14,6,1,1,0,0,0,8,22,18,14,4,0.157142857,3.666666667,0.301369863,158,0,158,0,158,0,18,140,0.886075949,0.101265823,0.113924051,0,0,0,0,3,0.566085839,0.118945582,0.011557348,0.118945582,0.653139901,0.042325843,0.01,0.011340922,0.052450453,0.040024209,0.145124907,0.01,0.01,0.052450453,0.01,0.011522626,0.011522626,0.027247848,0.01,164,16,2311.525,2311.525,0,13.9248494,5.24969423,13.9248494,1,0,1,0,0,0,0,0,4,5,15,14,6,0,8,22,18,14,4,0.157142857,3.666666667,0.301369863,158,0,158,0,158,0,18,140,0.886075949,0.101265823,0.113924051,0,0,0,0,3,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
"001e-F14","2.1.2.0","226-001-BARNES-F14",2,"WE",0,7,0,70.19,0,70.19,10.02714286,5.730519118,17.45536647,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.166056337,0,0.323480324,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,171,16,2381.715,2311.525,70.19,13.76713873,10.02714286,13.9248494,2,0,1,1,0,0,0,0,4,5,15,14,6,1,9,22,18,14,4,0.157142857,2.2,0.293333333,164,0,164,0,164,0,24,140,0.853658537,0.097560976,0.146341463,0,0,6,0,3,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
"001e-F14","2.1.3.0","226-001-BARNES-F14",2,"PS",-96.58779301,188,0,2371.206,2371.206,0,12.48003158,12.48003158,17.15505473,1,0,2,1,1,0,0,0,0,0,4,8,27,16,5,0,0,0,2,1,8,33,23,17,6,0.1875,6.6,0.364640884,181,1,182,0,182,0,6,176,0.967032967,0,0.032967033,0,0,0,0,8,0.566085839,0.027731862,0.69278049,0.201139373,0.946884483,0.583101996,0.800831063,0.011340922,0.296309343,0.0118728,0.319142345,0.01,0.01,0.052450453,0.01,0.02764584,0.011522626,0.027247848,0.027598299,359,16,4752.921,4682.731,70.19,13.09344628,10.02714286,13.15373876,3,0,2,1,0,0,0,0,4,13,42,30,11,2,17,55,41,31,10,0.174050633,3.666666667,0.332326284,345,1,346,0,346,0,30,316,0.913294798,0.046242775,0.086705202,0,0,6,0,11,4,225.4508831,225.4508831,312.2420144,0,0,126.088
"001e-F14","3.1.1.0","226-001-BARNES-F14",2,"WE",0,10,0,78.876,0,78.876,7.8876,5.730519118,17.14684831,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,78.876,0,78.876,7.8876,7.8876,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
