TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,PrightAppRatio,RrightAppRatio,F1Score,AppRatio,hintRatio,BlankRatio,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
77.155,77.155,0,2.857592593,2.857592593,9.135174934,0.277777778,1,0.434782609,0.9,0.05,0.1,0.997325941,0.847367212,0.999985954,0.180519296,0.092515499,0.591295833,0.014012659,0.133343132,0.011340922,0.011340922,0.011340922,0.01,0.011340922,0.01,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,1043.684,1038.457,5.227,5.734527473,0.5227,6.037540698,0.160583942,0.956521739,0.275,0.907284768,0.006622517,0.092715232,146.4811872,145.8050802,307.6657482,0.616741463,6.630743892,1.499
76.573,76.573,0,2.320393939,2.320393939,8.834403778,0.333333333,3,0.6,1,0,0,0.998828415,0.944885203,0.999997308,0.427482508,0.092515499,0.591295833,0.014012659,0.133343132,0.011340922,0.011340922,0.011340922,0.01,0.011340922,0.01,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,1120.257,1115.03,5.227,5.210497674,0.5227,5.439170732,0.18902439,1.192307692,0.326315789,0.921348315,0.005617978,0.078651685,116.7323228,116.7323228,254.6386796,0,0,0.3955
452.726,452.726,0,11.60835897,11.60835897,9.916223832,0.16,0.8,0.266666667,0.961538462,0.038461538,0.038461538,0.991867865,0.932490967,0.999997308,0.427482508,0.092515499,0.591295833,0.050751841,0.133343132,0.011340922,0.011340922,0.128746564,0.01,0.011522626,0.01,0.011340922,0.011340922,0.011522626,0.011340922,0.011340922,452.726,452.726,0,11.60835897,5.24969423,11.60835897,0.16,0.8,0.266666667,0.961538462,0.038461538,0.038461538,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
20.177,0,20.177,2.0177,5.730519118,9.908219004,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,472.903,452.726,20.177,9.651081633,2.0177,11.60835897,0.16,0.307692308,0.210526316,0.714285714,0.028571429,0.285714286,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
502.198,502.198,0,6.695973333,6.695973333,10.02101913,0.090909091,1,0.166666667,0.970588235,0,0.029411765,0.991867865,0.932490967,0.999997308,0.427482508,0.092515499,0.704063258,0.050751841,0.011551157,0.011340922,0.128746564,0.097937985,0.039311765,0.011522626,0.01,0.011340922,0.011522626,0.011522626,0.011522626,0.011340922,975.101,954.924,20.177,7.863717742,2.0177,8.376526316,0.10989011,0.526315789,0.181818182,0.883495146,0.009708738,0.116504854,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
55.365,55.365,0,2.913947368,2.913947368,9.859254907,0.285714286,1,0.444444444,0.933333333,0,0.066666667,0.991867865,0.932490967,0.999997308,0.697084588,0.092515499,0.740156824,0.050751841,0.011551157,0.043154774,0.315863074,0.097937985,0.039311765,0.011522626,0.01,0.011340922,0.011522626,0.011522626,0.011522626,0.011340922,1030.466,1010.289,20.177,7.206055944,2.0177,7.596157895,0.133333333,0.608695652,0.21875,0.889830508,0.008474576,0.110169492,116.6769294,112.7917529,130.5157674,3.513191489,14.25788796,75.751
357.972,357.972,0,4.710157895,4.710157895,9.699122072,0.142857143,1.6,0.262295082,1,0,0,0.868746237,0.58089545,0.999999719,0.053052515,0.243285172,0.740156824,0.099234742,0.011551155,0.128746564,0.141504032,0.254709941,0.039311765,0.011522626,0.01,0.011340922,0.011522626,0.011522626,0.011522626,0.011340922,1388.438,1368.261,20.177,6.339899543,2.0177,6.546703349,0.136645963,0.785714286,0.232804233,0.925287356,0.005747126,0.074712644,148.5715217,148.5715217,219.926279,0,0,87.423
5.751,0,5.751,0.5751,5.730519118,9.699122072,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,5.751,0,5.751,0.5751,0.5751,6.100940583,0.160948709,0,0.268913966,0,0,1,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
2.077,0,2.077,1.0385,5.730519118,9.693537962,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,7.828,0,7.828,0.652333333,0.652333333,6.100940583,0.160948709,0,0.268913966,0,0,1,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
185.803,185.803,0,2.81519697,2.81519697,4.156147342,0.213114754,2.166666667,0.388059701,1,0,0,0.866564786,0.595607917,0.999999997,0.017409465,0.243285172,0.766645766,0.024501965,0.011551155,0.315863074,0.366754848,0.51369363,0.039311765,0.011534955,0.052450453,0.011340922,0.011547283,0.011522626,0.011522626,0.011340922,193.631,185.803,7.828,2.482448718,0.652333333,2.81519697,0.213114754,0.684210526,0.325,0.85915493,0,0.14084507,457.3999871,457.3999871,605.6075083,0,0,303.571
131.622,0,131.622,18.80314286,5.730519118,0.335875721,0,0,0.323480324,0.166666667,0,0.833333333,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,131.622,0,131.622,18.80314286,18.80314286,6.100940583,0,0,0.268913966,0.166666667,0,0.833333333,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
450.776,450.776,0,12.52155556,12.52155556,13.19706732,0.1,1,0.181818182,0.857142857,0.142857143,0.142857143,0.039311765,0.043294796,0.039311765,0.011522626,0.01,0.01,0.011522626,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,582.398,450.776,131.622,13.54413953,18.80314286,12.52155556,0.096774194,0.428571429,0.157894737,0.756097561,0.12195122,0.243902439,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
505.208,505.208,0,8.710482759,8.710482759,13.50173249,0.085106383,1,0.156862745,0.87037037,0.12962963,0.12962963,0.069003526,0.09365432,0.032595813,0.011522626,0.021731203,0.01,0.011522626,0.011340922,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1087.606,955.984,131.622,10.76837624,18.80314286,10.17004255,0.08974359,0.636363636,0.157303371,0.821052632,0.126315789,0.178947368,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
185.686,185.686,0,4.528926829,4.528926829,11.99594101,0.19047619,1,0.32,1,0,0,0.191216201,0.14885478,0.049108857,0.011522626,0.060099206,0.01,0.011522626,0.011340922,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1273.292,1141.67,131.622,8.96684507,18.80314286,8.456814815,0.111111111,0.733333333,0.192982456,0.853448276,0.103448276,0.146551724,252.0669214,252.0669214,419.3237917,0,0,119.459
10.905,0,10.905,1.211666667,5.730519118,11.99594101,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10.905,0,10.905,1.211666667,1.211666667,6.100940583,0.160948709,0,0.268913966,0,0,1,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
4.664,0,4.664,0.777333333,5.730519118,11.97113965,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,15.569,0,15.569,1.037933333,1.037933333,6.100940583,0.160948709,0,0.268913966,0,0,1,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
437.578,437.578,0,8.414961538,8.414961538,12.00367933,0.133333333,1.2,0.24,1,0,0,0.191216201,0.067564088,0.096680859,0.011534955,0.060099206,0.039311765,0.043673971,0.011340922,0.01,0.011522626,0.013351755,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,453.147,437.578,15.569,6.76338806,1.037933333,8.414961538,0.133333333,0.4,0.2,0.775862069,0,0.224137931,225.4508831,225.4508831,312.2420144,0,0,126.088
877.807,877.807,0,12.19176389,12.19176389,13.7404172,0.222222222,1.714285714,0.393442623,0.830769231,0.123076923,0.169230769,0.191216201,0.019569701,0.390612913,0.011534955,0.060099206,0.039311765,0.043673971,0.011340922,0.057893134,0.111634204,0.334513315,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,877.807,877.807,0,12.19176389,5.24969423,12.19176389,0.222222222,1.714285714,0.393442623,0.830769231,0.123076923,0.169230769,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
10.72,0,10.72,0.974545455,5.730519118,13.7246391,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,888.527,877.807,10.72,10.70514458,0.974545455,12.19176389,0.222222222,0.8,0.347826087,0.72,0.106666667,0.28,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
674.982,674.982,0,5.62485,5.62485,12.55772279,0.09009009,1.428571429,0.169491525,1,0,0,0.135658924,0.030415066,0.251164454,0.011548188,0.087505668,0.069003526,0.012163662,0.011522626,0.057893134,0.197147373,0.602141926,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1563.509,1552.789,10.72,7.702014778,0.974545455,8.087442708,0.133333333,1,0.235294118,0.887096774,0.043010753,0.112903226,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
1945.685,1945.685,0,7.941571429,7.941571429,12.22770281,0.140350877,4.571428571,0.272340426,0.978540773,0.012875536,0.021459227,0.135658924,0.011551155,0.958121359,0.011548188,0.282190319,0.069003526,0.012163662,0.011547283,0.583163799,0.279234273,0.951850653,0.024655882,0.01,0.052450453,0.01,0.01,0.01,0.01,0.01,3509.194,3498.474,10.72,7.833022321,0.974545455,8.005661327,0.13740458,1.862068966,0.255924171,0.937947494,0.026252983,0.062052506,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
925.315,925.315,0,8.188628319,8.188628319,12.32683993,0.12371134,3,0.237623762,0.97,0,0.03,0.135658924,0.318723472,0.995448587,0.011548188,0.54499332,0.069003526,0.012163662,0.01155063,0.583163799,0.279234273,0.644774006,0.052450453,0.01,0.052450453,0.011340922,0.01,0.011551084,0.01,0.01,4434.509,4423.789,10.72,7.904650624,0.974545455,8.043252727,0.134693878,2,0.252390057,0.944123314,0.021194605,0.055876686,375.3107875,361.4209625,461.5374397,12.34651111,44.56120087,173.5405
60.172,60.172,0,5.470181818,5.470181818,12.24729494,0.375,0.75,0.5,0.888888889,0,0.111111111,0.135658924,0.318723472,0.998523759,0.011548188,0.78684213,0.069003526,0.012163662,0.01155063,0.583163799,0.411979299,0.644774006,0.052450453,0.01,0.052450453,0.011340922,0.01,0.011551084,0.01,0.01,4494.681,4483.961,10.72,7.857833916,0.974545455,7.992800357,0.138554217,1.864864865,0.257943925,0.943181818,0.020833333,0.056818182,140.2315789,140.2315789,323.1986833,0,0,60.172
108.082,108.082,0,4.32328,4.32328,12.10995478,0.227272727,1,0.37037037,1,0,0,0.135658924,0.603471756,0.998095959,0.011548188,0.3473972,0.191216201,0.012163662,0.01155063,0.583163799,0.411979299,0.746587561,0.052450453,0.01,0.052450453,0.011340922,0.01,0.011551084,0.01,0.01,4602.763,4592.043,10.72,7.709820771,0.974545455,7.836250853,0.142307692,1.761904762,0.263345196,0.945454545,0.02,0.054545455,179.7953118,179.7953118,295.916315,0,0,79.2725
45.027,45.027,0,15.009,15.009,12.11280613,0,0,0.323480324,0.5,0.5,0.5,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,45.027,45.027,0,15.009,5.24969423,15.009,0,0,0.268913966,0.5,0.5,0.5,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
6.345,0.718,5.627,0.6345,0.718,12.10030813,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,51.372,45.745,5.627,3.951692308,0.625222222,11.43625,0,0,0.268913966,0.1,0.1,0.9,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
149.02,149.02,0,8.278888889,8.278888889,12.03559576,0.176470588,0.428571429,0.25,0.944444444,0,0.055555556,0.135658924,0.603471756,0.998095959,0.011548188,0.3473972,0.191216201,0.012163662,0.01155063,0.583163799,0.547736209,0.879462768,0.052450453,0.01,0.052450453,0.011340922,0.01,0.011551084,0.01,0.01,204.411,198.784,5.627,6.38784375,0.625222222,8.642782609,0.157894737,0.12,0.136363636,0.655172414,0.034482759,0.344827586,124.2600571,119.6289714,297.6502174,4.156102564,16.63834811,1.664
360.537,360.537,0,4.563759494,4.563759494,11.600605,0.157894737,1.714285714,0.289156627,0.987012987,0,0.012987013,0.601751764,0.039090761,0.996848509,0.043746983,0.454946469,0.796365869,0.012163662,0.01155063,0.250768122,0.047939545,0.918489111,0.052450453,0.01,0.052450453,0.011522626,0.01,0.011551084,0.01,0.01,564.948,559.321,5.627,5.089621622,0.625222222,5.483539216,0.157894737,0.46875,0.236220472,0.896226415,0.009433962,0.103773585,36.83565,36.83565,88.65304253,0,0,0.155
503.37,503.37,0,7.295217391,7.295217391,11.43084854,0.119402985,1.6,0.222222222,1,0,0,0.601751764,0.039090761,0.99047692,0.043746983,0.454946469,0.796365869,0.012163662,0.01155063,0.184598505,0.094348005,0.50020387,0.052450453,0.01,0.052450453,0.011522626,0.01,0.011551084,0.01,0.01,1068.318,1062.691,5.627,5.9351,0.625222222,6.214567251,0.141975309,0.621621622,0.231155779,0.936416185,0.005780347,0.063583815,146.4811872,145.8050802,307.6657482,0.616741463,6.630743892,1.499
405.947,405.947,0,4.666057471,4.666057471,11.33664961,0.095238095,1.6,0.179775281,0.988235294,0,0.011764706,0.587859619,0.047742963,0.971495125,0.012165103,0.454946469,0.778607758,0.012163662,0.01155063,0.184598505,0.094348005,0.04741355,0.052450453,0.01,0.052450453,0.011522626,0.01,0.011551084,0.01,0.01,1474.265,1468.638,5.627,5.52159176,0.625222222,5.692395349,0.12601626,0.738095238,0.215277778,0.953488372,0.003875969,0.046511628,149.4590313,149.4590313,308.2130235,0,0,0.4285
322.422,322.422,0,4.672782609,4.672782609,11.16653231,0.181818182,4,0.347826087,0.985074627,0,0.014925373,0.78996425,0.148890187,0.095644558,0.011634533,0.111987362,0.778607758,0.012163662,0.01155063,0.184598505,0.094348005,0.278554443,0.052450453,0.01,0.052450453,0.011522626,0.01,0.011551084,0.01,0.01,1796.687,1791.06,5.627,5.347282738,0.625222222,5.477247706,0.137820513,0.955555556,0.240896359,0.96,0.003076923,0.04,116.7323228,116.7323228,254.6386796,0,0,0.3955
338.636,338.636,0,6.512230769,6.512230769,11.10813638,0.163265306,1.6,0.296296296,1,0,0,0.78996425,0.148890187,0.02076634,0.011634533,0.111987362,0.778607758,0.012163662,0.01155063,0.433246021,0.17075878,0.667615675,0.052450453,0.01,0.052450453,0.011522626,0.01,0.011551084,0.01,0.01,2135.323,2129.696,5.627,5.503409794,0.625222222,5.61925066,0.141274238,1.02,0.248175182,0.965240642,0.002673797,0.034759358,146.4811872,145.8050802,307.6657482,0.616741463,6.630743892,1.499
770.656,770.656,0,5.172187919,5.172187919,10.83718513,0.115107914,3.2,0.222222222,0.992857143,0,0.007142857,0.904940077,0.493844989,0.015042884,0.011552691,0.315350829,0.996589328,0.012163662,0.011551124,0.567633476,0.17075878,0.424293111,0.052450453,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,2905.979,2900.352,5.627,5.411506518,0.625222222,5.493090909,0.134,1.218181818,0.241441441,0.972762646,0.001945525,0.027237354,149.4590313,149.4590313,308.2130235,0,0,0.4285
71.282,71.282,0,3.240090909,3.240090909,10.76496792,0.047619048,0.25,0.08,1,0,0,0.904940077,0.493844989,0.015042884,0.011552691,0.315350829,0.996589328,0.012163662,0.011551124,0.567633476,0.17075878,0.694326159,0.052450453,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,71.282,71.282,0,3.240090909,5.24969423,3.240090909,0.047619048,0.25,0.08,1,0,0,208.6476341,184.0883023,347.5008632,14.51718182,35.49328382,43.759
66.485,66.485,0,3.693611111,3.693611111,10.7067365,0.235294118,1,0.380952381,0.944444444,0,0.055555556,0.904940077,0.493844989,0.015042884,0.011552691,0.315350829,0.996589328,0.012163662,0.011551124,0.801835389,0.17075878,0.955829317,0.151887687,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,137.767,137.767,0,3.444175,5.24969423,3.444175,0.131578947,0.625,0.217391304,0.974358974,0,0.025641026,58.01781818,58.01781818,114.492483,0,0,0.252
45.748,0,45.748,3.049866667,5.730519118,10.70419819,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,183.515,137.767,45.748,3.336636364,3.049866667,3.444175,0.131578947,0.416666667,0.2,0.716981132,0,0.283018868,140.2483488,126.5726136,249.2953071,9.818808511,29.99950422,27.235
66.732,66.732,0,2.901391304,2.901391304,10.6273738,0.19047619,1,0.32,1,0,0,0.904940077,0.493844989,0.012026625,0.043759843,0.068584415,0.998894625,0.012163662,0.011551151,0.925871943,0.390155725,0.955829317,0.151887687,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,250.247,204.499,45.748,3.208294872,3.049866667,3.246015873,0.152542373,0.5625,0.24,0.797297297,0,0.202702703,116.6769294,112.7917529,130.5157674,3.513191489,14.25788796,75.751
58.299,58.299,0,2.429125,2.429125,10.55411217,0.3,1.2,0.48,1,0,0,0.967120002,0.493844989,0.045112155,0.043759843,0.13127254,0.998894625,0.012163662,0.011551151,0.974747341,0.663549236,0.948313394,0.151887687,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,308.546,262.798,45.748,3.024960784,3.049866667,3.020666667,0.189873418,0.714285714,0.3,0.840425532,0,0.159574468,148.5715217,148.5715217,219.926279,0,0,87.423
95.989,95.989,0,5.052052632,5.052052632,10.5112346,0.125,0.5,0.2,0.888888889,0.111111111,0.111111111,0.967120002,0.493844989,0.045112155,0.043759843,0.13127254,0.998894625,0.012163662,0.011551151,0.974747341,0.761167115,0.982673143,0.151887687,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,404.535,358.787,45.748,3.343264463,3.049866667,3.384783019,0.178947368,0.68,0.283333333,0.848214286,0.017857143,0.151785714,208.6476341,184.0883023,347.5008632,14.51718182,35.49328382,43.759
258.526,258.526,0,5.069137255,5.069137255,10.46603745,0.14,1.75,0.259259259,0.980392157,0,0.019607843,0.967120002,0.493844989,0.016252692,0.043759843,0.13127254,0.998894625,0.012163662,0.011551151,0.991690837,0.834434098,0.999231514,0.357976189,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,663.061,617.313,45.748,3.855005814,3.049866667,3.931929936,0.165517241,0.827586207,0.275862069,0.889570552,0.012269939,0.110429448,58.01781818,58.01781818,114.492483,0,0,0.252
632.259,632.259,0,5.058072,5.058072,10.29334196,0.168141593,4.75,0.324786325,0.941666667,0.033333333,0.058333333,0.978121588,0.622130846,0.014711932,0.043759843,0.13127254,0.999268474,0.011899,0.011551151,0.992653852,0.173668125,0.999465246,0.632270105,0.01,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,1295.32,1249.572,45.748,4.361346801,3.049866667,4.431106383,0.166666667,1.303030303,0.295532646,0.911660777,0.021201413,0.088339223,208.6476341,184.0883023,347.5008632,14.51718182,35.49328382,43.759
8.728,0,8.728,0.8728,5.730519118,10.29119687,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,8.728,0,8.728,0.8728,0.8728,6.100940583,0.160948709,0,0.268913966,0,0,1,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
248.736,248.736,0,8.577103448,8.577103448,10.36367058,0.137931034,0.666666667,0.228571429,1,0,0,0.978121588,0.622130846,0.05272715,0.043759843,0.13127254,0.999268474,0.011899,0.011551151,0.992653852,0.075730441,0.999827033,0.632270105,0.039311765,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,257.464,248.736,8.728,6.601641026,0.8728,8.577103448,0.137931034,0.307692308,0.19047619,0.763157895,0,0.236842105,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
225.095,225.095,0,4.019553571,4.019553571,10.23502857,0.229166667,1.833333333,0.407407407,0.979591837,0,0.020408163,0.992818036,0.835407438,0.633465485,0.043759843,0.13127254,0.999763354,0.011899,0.011551151,0.997612694,0.446438082,0.999108851,0.632270105,0.118945582,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,482.559,473.831,8.728,5.079568421,0.8728,5.574482353,0.194805195,0.789473684,0.3125,0.885057471,0,0.114942529,457.3999871,457.3999871,605.6075083,0,0,303.571
874.676,874.676,0,5.792556291,5.792556291,10.26066016,0.078014184,1.571428571,0.148648649,0.959183673,0.034013605,0.040816327,0.997666314,0.011796036,0.633465485,0.029908635,0.320610886,0.999763354,0.011899,0.011551151,0.999896068,0.542768916,0.991801,0.632270105,0.118945582,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,1357.735,1349.007,8.728,5.496902834,0.8728,5.692012658,0.119266055,0.8125,0.208,0.931623932,0.021367521,0.068376068,199.3776765,179.00325,336.1851592,8.582666667,19.75049407,49.334
185.365,185.365,0,6.178833333,6.178833333,10.27354053,0.142857143,1,0.25,0.965517241,0,0.034482759,0.998455272,0.011796036,0.633465485,0.029908635,0.592840624,0.999763354,0.011899,0.011551151,0.999966393,0.128151536,0.963515758,0.632270105,0.118945582,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,1543.1,1534.372,8.728,5.570758123,0.8728,5.74671161,0.12195122,0.833333333,0.212765957,0.935361217,0.019011407,0.064638783,186.3492222,186.3492222,285.2385762,0,0,29.644
203.588,203.588,0,4.425826087,4.425826087,10.18096233,0.119047619,1,0.212765957,0.976744186,0,0.023255814,0.998455272,0.011551768,0.633465485,0.029908635,0.489066158,0.999763354,0.011899,0.011551151,0.999989133,0.314739075,0.99605495,0.632270105,0.118945582,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,1746.688,1737.96,8.728,5.407702786,0.8728,5.552587859,0.121527778,0.853658537,0.212765957,0.941176471,0.016339869,0.058823529,216.4599378,216.4599378,393.9422859,0,0,5.613
169.63,169.63,0,3.084181818,3.084181818,10.06858106,0.166666667,1.6,0.301886792,0.941176471,0,0.058823529,0.998977639,0.011852921,0.73772164,0.029908635,0.186871573,0.999843413,0.011899,0.011551151,0.999999633,0.314739075,0.994924353,0.632270105,0.118945582,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,1916.318,1907.59,8.728,5.069624339,0.8728,5.183668478,0.12797619,0.934782609,0.22513089,0.941176471,0.014005602,0.058823529,91.38740588,91.38740588,193.5717597,0,0,0.286
45.624,45.624,0,1.983652174,1.983652174,1.851928654,0.222222222,0.571428571,0.32,0.9,0,0.1,0.999893018,0.011592125,0.817196173,0.029908635,0.186871573,0.999896389,0.011899,0.011551151,0.999999633,0.314739075,0.994924353,0.632270105,0.118945582,0.052450453,0.01155063,0.01,0.011551084,0.01,0.01,1961.942,1953.214,8.728,4.892623441,0.8728,4.995432225,0.132768362,0.886792453,0.230958231,0.938992042,0.013262599,0.061007958,199.3776765,179.00325,336.1851592,8.582666667,19.75049407,49.334
321.917,321.917,0,3.658147727,3.658147727,5.951988801,0.118644068,1.75,0.222222222,0.756410256,0.243589744,0.243589744,0.043493904,0.041235801,0.656215853,0.01,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,0.01,0.011340922,0.01,0.011522626,0.011340922,0.011340922,0.011340922,0.011340922,321.917,321.917,0,3.658147727,5.24969423,3.658147727,0.118644068,1.75,0.222222222,0.756410256,0.243589744,0.243589744,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
106.469,23.216,83.253,6.6543125,23.216,6.34025868,0,0,0.323480324,0.142857143,0,0.857142857,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,428.386,345.133,83.253,4.119096154,5.5502,3.877898876,0.114754098,1,0.205882353,0.663043478,0.206521739,0.336956522,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
3.619,0,3.619,0.517,5.730519118,6.311560153,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,432.005,345.133,86.872,3.891936937,3.948727273,3.877898876,0.114754098,0.636363636,0.194444444,0.628865979,0.195876289,0.371134021,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
126.362,126.362,0,5.265083333,5.265083333,8.055988792,0,0,0.323480324,0.736842105,0,0.263157895,0.021910559,0.041235801,0.436956962,0.01,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,0.011340922,0.01,0.011340922,0.01,0.011522626,0.011340922,0.011340922,0.011340922,0.011340922,558.367,471.495,86.872,4.136051852,3.948727273,4.172522124,0.093333333,0.466666667,0.155555556,0.646551724,0.163793103,0.353448276,252.0669214,252.0669214,419.3237917,0,0,119.459
