student,currProb,course,session,priorTutorAction,reward,cumul_Interaction,Level,0,1,2,3,4,5
0033-F14,5.1.3.0,226-001-BARNES-F14,6,PS,-70.63824334,109,5,0,0,0,0,0,0
0033-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0,49,6,0,0,0,0,0,0
0033-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0,52,6,0,0,0,0,0,0
0033-F14,6.1.3.0,226-001-BARNES-F14,6,PS,0,76,6,0,0,0,0,0,0
0033-F14,6.-1.3.0,226-001-BARNES-F14,7,PS,0,82,6,0,0,0,0,0,0
0033-F14,6.-1.3.0,226-001-BARNES-F14,8,PS,0,112,6,0,0,0,0,0,0
0033-F14,6.-1.3.1,226-001-BARNES-F14,8,PS,0,152,6,0,0,0,0,0,0
0033-F14,6.-1.4.0,226-001-BARNES-F14,8,PS,-10.90133195,196,6,0,0,0,0,0,0
0035-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,73,1,0,0,0,0,0,0
0035-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,82,1,0,0,0,0,0,0
0035-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,88,1,0,0,0,0,0,0
0035-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,100,1,0,0,0,1,0,0
0035-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,227,2,0,0,0,0,0,0
0035-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,234,2,0,0,0,0,0,0
0035-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,248,2,0,0,0,0,0,0
0035-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,225,3,0,0,0,0,0,0
0035-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,236,3,0,0,0,0,0,0
0035-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,252,3,0,0,0,0,0,0
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,284,3,0,0,0,0,0,0
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,369,3,0,0,0,0,0,0
0035-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0,435,3,0,0,0,0,0,0
0035-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,-167.7310924,603,3,0,0,0,0,0,0
0035-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0,9,4,0,0,0,0,0,0
0035-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0,146,4,0,0,1,0,0,0
0035-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0,195,4,0,0,1,0,0,0
0035-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,266,4,0,0,1,0,0,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0,489,4,0,0,1,0,0,0
0035-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0,917,4,1,0,0,0,0,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,1081,4,0,0,1,1,0,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,1359,4,1,0,1,1,0,0
0035-F14,5.-1.3.0,226-001-BARNES-F14,5,WE,0,10,5,0,0,0,0,0,0
0035-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0,665,5,1,0,0,0,0,0
0035-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0,893,5,1,0,0,0,0,0
0035-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0,937,5,0,0,0,0,0,0
0035-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,12.5,1003,5,0,0,1,0,0,0
0035-F14,6.-1.2.1,226-001-BARNES-F14,5,PS,0,158,6,0,0,0,0,0,0
0035-F14,6.-1.3.0,226-001-BARNES-F14,6,WE,0,167,6,0,0,0,0,0,0
0035-F14,6.-1.1.1,226-001-BARNES-F14,6,PS,0,582,6,1,0,0,0,0,0
0035-F14,6.-1.4.0,226-001-BARNES-F14,6,PS,54.52702703,661,6,0,0,0,0,0,0
0039-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,94,1,0,0,0,0,1,0
0039-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,102,1,0,0,0,0,0,0
0039-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,108,1,0,0,0,0,0,0
0039-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.86842105,130,1,0,0,0,0,0,0
0039-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,9,2,0,0,0,0,0,0
0039-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0,39,2,0,0,0,0,0,0
0039-F14,2.1.3.0,226-001-BARNES-F14,2,PS,102.5995135,72,2,0,0,0,0,0,0
0039-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,10,3,0,0,0,0,0,0
0039-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0,111,3,0,0,0,0,0,0
0039-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-126.7602187,249,3,0,0,0,0,0,0
0039-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0,9,4,0,0,0,0,0,0
0039-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,17,4,0,0,0,0,0,0
0039-F14,4.1.3.0,226-001-BARNES-F14,3,PS,34.74341193,172,4,0,0,0,0,0,0
0039-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,8,5,0,0,0,0,0,0
0039-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,18,5,0,0,0,0,0,0
0039-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,300,5,0,0,0,0,0,0
0039-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0,327,5,0,0,0,0,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,399,5,0,0,0,0,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,462,5,0,0,0,0,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,483,5,0,0,0,0,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,487,5,0,0,0,0,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,504,5,0,0,0,0,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,595,5,0,0,0,0,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,602,5,0,0,0,0,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,645,5,0,0,0,0,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,739,5,0,0,0,0,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0,773,5,0,0,0,0,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0,868,5,0,0,0,0,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,-75.71428571,936,5,0,0,0,0,0,0
0039-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0,14,6,0,0,0,0,0,0
0039-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0,54,6,0,0,0,0,0,0
0039-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0,63,6,0,0,0,0,0,0
0039-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0,198,6,0,0,0,0,0,0
003a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,6,1,0,0,0,0,0,0
003a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,147,1,0,0,0,0,0,2
003a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,291,1,0,0,0,0,0,0
003a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-58.55263158,362,1,0,0,0,0,0,0
003a-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0,8,2,0,0,0,0,0,0
003a-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0,14,2,0,0,0,0,0,0
003a-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0,42,2,0,0,0,0,0,0
003a-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,5.004244482,78,2,0,0,0,0,0,0
003a-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,351,3,1,0,0,0,0,2
003a-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,365,3,0,0,0,0,0,0
003a-F14,3.1.3.0,226-001-BARNES-F14,2,PS,144.033824,392,3,0,0,0,0,0,0
003a-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,11,4,0,0,0,0,0,0
003a-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,361,4,1,0,3,0,0,0
003a-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0,603,4,0,0,0,0,0,0
003a-F14,4.1.2.0,226-001-BARNES-F14,4,PS,-139.7711512,694,4,0,0,0,0,0,0
003a-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,80,5,0,0,0,0,0,0
003a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,90,5,0,0,0,0,0,0
003a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-5.929596719,373,5,0,0,0,0,0,0
003a-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,38,6,0,0,0,0,0,0
003a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,43,6,0,0,0,0,0,0
003a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,6.430264276,252,6,0,0,0,0,0,0
003b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,50,1,0,0,0,0,1,0
003b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,62,1,0,0,0,0,0,0
003b-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,76,1,0,0,0,0,0,0
003b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-94.73684211,94,1,0,0,0,0,0,0
003b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,44,2,0,0,0,1,1,0
003b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,51,2,0,0,0,0,0,0
003b-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-5.263157895,98,2,0,0,0,0,0,0
003b-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0,36,3,0,0,0,0,1,0
003b-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0,39,3,0,0,0,0,0,0
003b-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0,134,3,0,0,0,0,0,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,271,3,0,0,0,0,0,0
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,456,3,0,0,0,0,0,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,623,3,0,0,0,0,0,0
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,626,3,0,0,0,0,0,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,877,3,0,0,0,0,0,0
003b-F14,4.-1.1.0,226-001-BARNES-F14,1,WE,0,10,4,0,0,0,0,0,0
003b-F14,4.-1.2.0,226-001-BARNES-F14,1,PS,0,24,4,0,0,0,1,1,0
003b-F14,4.-1.2.1,226-001-BARNES-F14,1,PS,0,53,4,0,0,0,1,1,0
003b-F14,4.-1.3.0,226-001-BARNES-F14,1,WE,0,61,4,0,0,0,0,0,0
003b-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,68.57142857,106,4,0,0,0,0,0,0
003b-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,63,5,0,0,0,0,1,0
003b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,74,5,0,0,0,0,0,0
003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0,149,5,0,0,0,0,0,0
003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0,197,5,0,0,0,0,1,0
003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0,216,5,0,0,0,0,0,0
003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.07142857,258,5,0,0,0,0,0,0
003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,10,6,0,0,0,0,0,0
003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,12,6,0,0,0,0,0,0
003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,75,6,0,0,0,0,0,0
003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,158,6,0,0,0,0,0,0
003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,181,6,0,0,0,0,0,0
003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0,260,6,0,0,0,0,0,0
003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.5810811,297,6,0,0,0,0,0,0
003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,37,1,0,0,0,0,0,0
003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,51,1,0,0,0,0,0,0
003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,61,1,0,0,0,0,0,0
003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,78,1,0,0,0,0,0,0
003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,47,2,0,0,0,0,0,0
003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,59,2,0,0,0,0,0,0
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,85,2,0,0,0,0,0,0
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,18,3,0,0,0,0,0,0
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,28,3,0,0,0,0,0,0
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.26507302,63,3,0,0,0,0,0,0
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,27,4,0,0,0,0,0,0
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,37,4,0,0,0,0,0,0
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.64112344,96,4,0,0,0,0,0,0
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,21,5,0,0,0,0,0,0
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,32,5,0,0,0,0,0,0
003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.026828435,167,5,0,0,0,0,0,0
003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,29,6,0,0,0,0,0,0
003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,32,6,0,0,0,0,0,0
003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.64172964,88,6,0,1,0,0,0,0
003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,7,1,0,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,20,1,0,0,0,0,0,0
003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,29,1,0,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,47,1,0,0,0,0,0,0
003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0,65,1,0,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,90,1,0,0,0,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,146,1,0,0,1,1,1,0
003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,232,1,0,0,1,0,0,0
003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,102,2,0,0,0,0,0,0
003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,109,2,0,0,0,0,0,0
003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.04157452,175,2,0,0,0,0,0,0
003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,147,3,0,0,0,0,0,0
003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,162,3,0,0,0,0,0,0
003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071,231,3,0,0,0,0,0,0
003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0,26,4,0,0,0,0,0,0
003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0,35,4,0,0,0,0,0,0
003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0,112,4,0,0,0,0,0,0
003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,156,4,0,0,0,0,0,0
003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.52843273,178,4,0,0,0,0,0,0
003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,27,5,0,0,0,0,1,0
003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,38,5,0,0,0,0,0,0
003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.1086808,102,5,0,0,0,0,0,0
003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,8,6,0,0,0,0,0,0
003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0,18,6,0,0,0,0,0,0
003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0,53,6,0,0,0,0,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,101,6,0,0,0,0,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,133,6,0,0,0,0,0,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,159,6,0,0,0,0,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,196,6,0,0,0,0,0,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,222,6,0,0,0,0,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,328,6,0,0,0,0,0,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.79593948,376,6,0,0,0,0,0,0
0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,62,1,0,0,0,0,1,0
0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,69,1,0,0,0,0,0,0
0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,75,1,0,0,0,0,0,0
0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.34210526,99,1,0,0,0,0,0,0
0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,61,2,0,0,0,0,0,0
0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,68,2,0,0,0,0,0,0
0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977,87,2,0,0,0,0,0,0
0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,90,3,0,0,0,0,0,0
0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,101,3,0,0,0,0,0,0
0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.9641021,214,3,0,0,0,0,0,0
0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,13,4,0,0,0,0,0,0
0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,493,4,1,1,0,0,0,0
0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.2330097,580,4,0,1,0,0,0,0
0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,200,5,0,1,0,0,0,0
0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,215,5,0,0,0,0,0,0
0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.0861244,592,5,1,1,0,0,0,0
0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,10,6,0,0,0,0,0,0
0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0,37,6,0,0,0,0,0,0
0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.9085543,127,6,0,1,0,0,0,0
0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,28,1,0,0,0,0,0,0
0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,41,1,0,0,0,1,0,0
0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,49,1,0,0,0,0,0,0
0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,61,1,0,0,0,1,0,0
0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,2,0,0,0,0,0,0
0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,17,2,0,0,0,0,0,0
0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.71384343,29,2,0,0,0,0,0,0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,395,3,1,0,0,0,1,0
0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,406,3,0,0,0,0,0,0
0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,434,3,0,0,0,0,0,0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.40980664,599,3,0,0,0,0,0,0
0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,22,4,0,0,0,0,0,0
0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,33,4,0,0,0,0,0,0
0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.55686546,76,4,0,0,0,0,0,0
0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,10,5,0,0,0,0,0,0
0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,20,5,0,0,0,0,0,0
0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.07142857,45,5,0,1,0,0,0,0
0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,10,6,0,0,0,0,0,0
0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,12,6,0,0,0,0,0,0
0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,53,6,0,1,0,0,0,0
0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,28,1,0,0,0,0,0,0
0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,33,1,0,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,71,1,0,0,0,0,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,93,1,0,0,0,0,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,107,1,0,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,418,1,1,0,0,0,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,438,1,0,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,501,1,0,0,0,0,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,512,1,0,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,604,1,0,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,652,1,0,0,0,0,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,800,1,1,0,0,0,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.55263158,884,1,0,0,0,0,0,0
0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0,88,2,0,0,0,0,0,0
0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,105,2,0,0,0,0,0,0
0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.62826183,129,2,0,0,0,0,0,0
0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0,94,3,0,0,0,0,1,0
0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,104,3,0,0,0,0,0,0
0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.83291181,170,3,0,0,0,0,0,0
0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,69,4,0,0,0,0,0,0
0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,78,4,0,0,0,0,0,0
0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.32871012,186,4,0,0,0,0,0,0
0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,8,5,0,0,0,0,0,0
0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,18,5,0,0,0,0,0,0
0047-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,221,5,0,0,0,0,0,0
0047-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,249,5,0,0,0,0,0,0
0047-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,-33.57142857,390,5,0,0,0,0,0,0
0047-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0,10,6,0,0,0,0,0,0
0047-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0,111,6,0,0,0,0,0,0
0047-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0,262,6,0,0,0,0,0,0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0,518,6,1,0,1,0,0,0
0047-F14,6.-1.4.1,226-001-BARNES-F14,3,PS,0,530,6,0,0,1,0,0,0
0047-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,0,644,6,0,0,1,0,0,0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,7.027027027,660,6,0,0,1,1,0,0
004a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,222,1,1,0,0,0,8,0
004a-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0,229,1,0,0,0,0,0,0
004a-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,290,1,0,0,0,1,1,0
004a-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-73.02631579,458,1,0,0,0,0,0,0
004a-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0,47,2,0,0,0,0,0,0
004a-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0,55,2,0,0,0,0,0,0
004a-F14,2.1.3.0,226-001-BARNES-F14,4,PS,82.77421495,157,2,0,0,0,0,0,0
004a-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0,10,3,0,0,0,0,0,0
004a-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0,21,3,0,0,0,0,0,0
004a-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071,356,3,1,1,0,0,0,0
004a-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,12,4,0,0,0,0,0,0
004a-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,20,4,0,0,0,0,0,0
004a-F14,4.1.3.0,226-001-BARNES-F14,5,PS,134.7572816,77,4,0,1,0,0,0,0
004a-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0,97,5,0,1,0,0,0,0
004a-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0,10,6,0,0,0,0,0,0
004a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,12,6,0,0,0,0,0,0
004a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-89.90654206,301,6,0,1,0,2,0,0
004b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,8,1,0,0,0,0,0,0
004b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,13,1,0,0,0,0,0,0
004b-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,196,1,0,0,0,0,0,0
004b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789,224,1,0,0,0,0,0,0
004b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,385,2,1,0,0,0,0,0
004b-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,393,2,0,0,0,0,0,0
004b-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-26.27045555,441,2,0,0,0,0,0,0
004b-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0,7,3,0,0,0,0,0,0
004b-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0,9,3,0,0,0,0,0,0
004b-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0,94,3,0,0,0,0,0,0
