,student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
5560,012f-F14,4.-1.3.1,226-002-BARNES-F14,7,PS,0.0,187,1,1,1,0,1,1,2,1,0,4,-1,0,0,1,0,1,1,3,17,7,24,0,0,0,0,3,3,12,18,30,15,15,1,0,1,177,0,177,0,177,0,2,175,9,0,0,0,0,0,0,0,0,1,9,0,3,0,2,0,1,0,0,6,0,0,0,0,0,0,0,337,28,1,1,0,1,0,1,22,0,0,1,3,0,1,1,3,36,18,26,0,3,20,37,43,16,27,2,0,1,325,0,325,0,325,0,53,272,8,0,1,0,0,8,0,0,4,1,1,2,0,0,0
5561,012f-F14,5.1.1.0,226-002-BARNES-F14,7,PS,0.0,23,9,0,0,0,0,0,2,1,0,5,1,1,0,0,0,0,0,2,3,0,2,0,1,1,0,0,0,2,4,1,1,0,4,0,3,23,0,23,0,23,0,9,14,6,3,3,0,0,0,0,0,0,2,9,0,3,0,5,0,2,0,0,6,0,0,0,0,0,0,0,23,9,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,3,0,2,0,0,2,4,1,1,0,4,0,3,23,0,23,0,23,0,9,14,6,3,3,0,0,0,0,0,5,1,1,1,3,3,1
5562,012f-F14,5.1.2.0,226-002-BARNES-F14,7,WE,0.0,11,0,0,0,0,0,0,2,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,10,0,10,0,10,0,10,0,0,0,9,0,0,10,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,34,9,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,3,0,2,0,1,3,4,1,1,0,4,0,2,33,0,33,0,33,0,19,14,4,2,5,0,0,10,0,0,6,0,0,1,5,4,0
5563,012f-F14,5.1.3.0,226-002-BARNES-F14,7,PS,0.0,76,0,0,0,0,1,1,2,1,0,5,1,0,0,0,0,0,0,3,10,2,9,0,0,0,0,2,1,2,5,16,8,8,1,0,0,74,0,74,0,74,0,2,72,9,0,0,0,0,0,0,1,0,0,9,0,3,0,5,0,4,0,1,6,0,0,0,0,0,0,0,110,9,0,0,0,1,0,2,3,0,1,1,0,0,0,0,3,13,2,11,0,2,5,9,17,9,8,1,0,1,107,0,107,0,107,0,21,86,8,0,1,0,0,10,0,1,5,7,7,7,0,0,7
5564,012f-F14,5.-1.3.1,226-002-BARNES-F14,7,PS,0.0,21,0,0,0,0,0,0,2,1,0,5,-1,0,0,1,0,1,1,3,1,3,2,0,0,1,0,3,1,3,6,0,0,0,5,0,4,19,0,19,0,19,0,1,18,9,0,0,0,0,0,0,0,0,0,9,0,3,0,5,0,6,1,1,6,0,0,0,0,0,0,0,132,9,0,0,0,1,0,2,5,0,1,1,1,0,1,1,3,14,5,13,0,3,8,15,17,9,8,2,0,1,127,0,127,0,127,0,23,104,8,0,1,0,0,10,0,1,5,0,0,2,0,0,0
5565,012f-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,0.0,55,0,0,0,0,0,0,2,1,0,5,-1,0,0,0,0,0,0,3,11,2,3,0,0,0,0,3,3,4,5,11,7,4,1,0,1,52,0,52,0,52,0,0,52,9,0,0,0,0,0,0,1,0,0,9,0,3,0,5,0,8,3,4,6,0,0,0,0,0,0,0,187,9,0,0,0,1,0,1,6,0,1,1,1,0,0,0,3,25,7,16,0,3,12,20,28,16,12,2,0,1,179,0,179,0,179,0,23,156,8,0,1,0,0,10,0,2,7,1,1,1,0,0,1
5566,012f-F14,5.-1.4.1,226-002-BARNES-F14,7,PS,0.0,98,0,0,0,0,1,1,2,1,0,5,-1,0,0,0,0,1,1,3,5,1,19,0,0,0,0,4,3,1,13,12,3,9,2,0,2,97,0,97,0,97,0,1,96,9,0,0,0,0,0,0,8,0,0,9,0,3,0,5,0,9,3,7,6,0,0,0,0,0,0,0,285,9,1,1,0,1,0,1,7,0,1,1,1,0,1,1,3,30,8,35,0,4,13,33,40,19,21,2,0,1,276,0,276,0,276,0,24,252,9,0,0,0,0,10,0,10,7,2,2,4,0,0,0
5567,012f-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,0.0,99,0,0,0,0,0,0,2,1,0,5,-1,0,0,0,0,0,0,3,10,3,12,0,0,0,0,4,3,2,14,11,9,2,2,0,2,97,0,97,0,97,0,1,96,9,0,0,0,0,0,0,7,0,0,9,0,3,0,5,0,9,4,9,6,0,0,0,0,0,0,0,384,9,1,1,0,1,0,1,8,0,1,1,1,0,0,0,3,40,11,47,0,4,15,47,51,28,23,2,0,1,373,0,373,0,373,0,25,348,9,0,0,0,0,10,0,17,7,1,1,1,0,0,1
5568,012f-F14,5.-1.4.1,226-002-BARNES-F14,7,PS,0.0,49,0,0,0,0,1,1,2,1,0,5,-1,0,0,0,0,1,1,3,1,1,13,0,0,0,0,4,3,0,9,6,5,1,3,0,2,49,0,49,0,49,0,1,48,9,0,0,0,0,0,0,2,0,0,9,0,3,0,5,0,9,4,9,6,0,0,0,0,0,0,0,433,9,1,1,0,1,0,1,9,0,1,1,1,0,1,1,3,41,12,60,0,4,15,56,57,33,24,2,0,2,422,0,422,0,422,0,26,396,9,0,0,0,0,10,0,19,7,2,2,4,0,0,0
5569,012f-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,0.0,78,0,0,0,0,0,0,2,1,0,5,-1,0,0,1,0,0,0,3,8,4,8,0,0,0,0,4,3,7,10,10,8,2,2,0,2,72,1,71,2,73,0,5,68,9,0,0,0,0,0,0,1,0,0,9,0,6,0,6,0,9,8,9,6,0,0,0,0,0,0,0,511,9,2,2,0,1,0,1,10,0,1,1,2,0,0,0,3,49,16,68,0,4,22,66,67,41,26,2,0,2,494,1,493,2,495,0,31,464,9,0,0,0,0,10,0,20,7,1,1,1,0,0,1
5570,012f-F14,6.1.1.0,226-002-BARNES-F14,7,WE,0.0,10,0,0,0,0,0,0,2,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,9,0,9,0,9,0,9,0,0,0,9,0,0,9,0,0,6,1,1,1,4,4,1
5571,012f-F14,6.1.2.0,226-002-BARNES-F14,7,PS,0.0,42,15,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,0,3,3,2,3,0,0,1,0,1,0,1,5,3,2,1,3,0,2,42,0,42,0,42,0,15,27,6,3,3,0,0,0,0,0,0,0,9,0,6,0,7,0,9,8,9,6,0,0,0,0,0,0,0,52,15,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,3,2,3,0,1,2,5,3,2,1,3,0,2,51,0,51,0,51,0,24,27,5,2,4,0,0,9,0,0,5,1,1,2,1,1,0
5572,012f-F14,6.1.3.0,226-002-BARNES-F14,7,PS,0.0,83,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,0,3,9,4,10,0,0,0,0,2,2,3,13,10,6,4,3,0,2,81,0,81,0,81,0,6,75,9,0,0,0,0,0,0,2,0,0,9,0,6,0,7,0,9,8,9,6,1,0,0,0,0,0,0,135,15,0,0,0,1,0,1,3,0,1,1,0,0,0,0,3,12,6,13,0,2,5,18,13,8,5,3,0,2,132,0,132,0,132,0,30,102,7,1,2,0,0,9,0,2,8,6,6,5,0,0,5
5573,012f-F14,6.-1.3.0,226-002-BARNES-F14,7,PS,0.0,63,14,0,0,0,0,0,2,1,0,6,-1,0,0,0,0,0,0,2,7,9,0,0,0,0,0,3,2,1,9,7,3,4,3,0,3,62,0,62,0,62,0,19,43,6,2,3,0,0,0,0,0,0,0,9,0,6,0,6,0,9,8,9,6,9,0,0,0,0,0,0,198,29,0,0,0,1,0,1,4,0,1,1,0,0,0,0,3,19,15,13,0,3,6,27,20,11,9,3,0,2,194,0,194,0,194,0,49,145,7,1,2,0,0,9,0,2,4,1,1,1,0,2,0
5574,012f-F14,6.-1.3.1,226-002-BARNES-F14,7,PS,0.0,6,3,0,0,0,0,0,2,1,0,6,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,2,0,1,0,0,0,8,0,3,6,0,6,0,6,0,4,2,3,4,6,0,0,0,0,0,0,0,9,0,6,0,6,0,9,8,9,6,9,0,0,0,0,0,0,204,32,0,0,0,1,0,1,5,0,1,1,0,0,1,1,3,20,15,13,0,3,6,28,20,11,9,3,0,2,200,0,200,0,200,0,53,147,7,1,2,0,0,9,0,2,4,0,0,0,0,0,0
5575,012f-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0,24,0,0,0,0,1,1,2,1,0,6,-1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,3,2,1,4,4,0,4,3,0,2,23,0,23,0,23,0,1,22,9,0,0,0,0,0,0,0,0,0,9,0,6,0,6,0,9,9,9,7,9,0,0,0,0,0,0,228,32,0,0,0,1,0,1,6,0,1,1,0,0,0,0,3,23,15,18,0,3,7,32,24,11,13,3,0,2,223,0,223,0,223,0,54,169,7,1,2,0,0,9,0,2,6,2,2,3,0,0,0
5576,012f-F14,6.-1.3.0,226-002-BARNES-F14,7,PS,0.0,76,6,0,0,0,0,0,2,1,0,6,-1,0,0,0,0,0,0,3,3,4,11,0,0,0,0,4,2,7,12,6,1,5,3,0,2,69,0,69,0,69,0,7,62,8,0,1,0,0,0,0,4,0,0,9,0,6,0,8,0,9,9,9,9,9,0,0,0,0,0,0,305,38,0,0,0,1,0,1,8,0,1,1,0,0,0,0,3,26,19,29,0,4,14,44,30,12,18,3,0,2,293,0,293,0,293,0,62,231,7,1,2,0,0,9,0,6,4,1,1,1,0,2,0
5577,012f-F14,6.-1.3.1,226-002-BARNES-F14,7,PS,0.0,34,0,0,0,0,0,0,2,1,0,6,-1,0,0,1,0,1,1,3,3,2,3,0,0,1,0,3,2,5,7,1,1,0,4,0,3,30,0,30,0,30,0,1,29,9,0,0,0,0,0,0,0,0,0,9,0,6,0,8,0,9,9,9,9,9,0,0,0,0,0,0,339,38,0,0,0,0,0,1,9,0,1,1,1,0,1,1,3,29,21,32,0,3,19,51,31,13,18,3,0,2,323,0,323,0,323,0,63,260,8,1,1,0,0,9,0,6,4,0,0,0,0,0,0
5578,012f-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0.0,153,0,0,0,0,0,0,2,1,0,6,-1,0,0,0,0,1,1,3,9,3,27,0,0,0,0,4,3,7,21,18,7,11,2,0,2,146,0,146,0,146,0,5,141,9,0,0,0,0,0,0,9,0,0,9,0,6,0,9,0,9,9,9,9,9,0,0,0,0,0,0,494,38,1,1,0,1,0,1,13,0,1,1,1,0,1,1,3,38,24,59,0,4,27,72,49,20,29,3,0,2,471,0,471,0,471,0,70,401,8,0,1,0,0,9,0,15,6,0,0,1,0,0,0
5579,012f-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0,79,0,0,0,0,1,1,2,1,0,6,-1,0,0,0,0,0,0,3,1,3,20,0,0,0,0,4,3,3,13,11,7,4,3,0,2,76,0,76,0,76,0,1,75,9,0,0,0,0,0,0,3,0,0,9,0,6,0,9,0,9,9,9,9,9,0,0,0,0,0,0,573,38,2,2,0,1,0,1,14,0,1,1,1,0,0,0,3,39,27,79,0,4,30,85,60,27,33,3,0,2,547,0,547,0,547,0,71,476,8,0,1,0,0,9,0,18,6,2,2,3,0,0,0
5580,012f-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0.0,118,0,0,0,0,0,0,2,1,0,6,-1,0,0,0,0,1,1,2,4,0,20,0,0,0,0,4,3,14,15,9,1,8,2,0,2,104,0,104,0,104,0,1,103,9,0,0,0,0,0,0,9,0,0,9,0,6,0,9,0,9,9,9,9,9,0,0,0,0,0,0,691,38,2,2,0,1,0,1,15,0,1,1,1,0,1,1,3,43,27,99,0,4,44,100,69,28,41,3,0,2,651,0,651,0,651,0,72,579,8,0,1,0,0,9,0,27,6,0,0,1,0,0,0
5581,012f-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0,55,0,0,0,0,1,1,2,1,0,6,-1,0,0,0,0,0,0,3,1,1,12,0,0,0,0,4,3,5,8,6,2,4,2,0,2,50,0,50,0,50,0,1,49,9,0,0,0,0,0,0,0,0,0,9,0,6,0,9,0,9,9,9,9,9,0,0,0,0,0,0,746,38,2,2,0,1,0,1,16,0,1,1,1,0,0,0,3,44,28,111,0,4,49,108,75,30,45,2,0,2,701,0,701,0,701,0,73,628,8,0,1,0,0,9,0,27,6,2,2,3,0,0,0
5582,012f-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,67.02702703,64,0,0,0,0,0,0,1,1,0,6,-1,1,0,0,0,1,1,3,4,3,8,0,0,0,0,4,3,9,10,5,4,1,3,0,2,60,0,25,35,60,0,3,57,9,0,0,0,0,0,0,2,0,0,9,0,6,0,9,0,9,9,9,9,9,0,0,0,0,0,0,810,38,2,2,0,1,0,1,17,0,2,1,1,0,1,1,3,48,31,119,0,4,58,118,80,34,46,3,0,2,761,0,726,35,761,0,76,685,9,0,0,0,0,9,0,29,6,0,0,1,0,0,0
5583,0130-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,76,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,3,4,10,2,1,1,0,0,0,12,13,6,5,1,3,0,3,65,0,65,0,65,0,0,65,9,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,3,4,10,2,0,12,13,6,5,1,3,0,3,65,0,65,0,65,0,0,65,9,0,0,1,0,0,0,4,3,6,5,7,9,9,4
5584,0130-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,19,0,0,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,2,5,1,0,0,0,1,0,1,1,5,3,3,0,3,3,0,2,16,0,16,0,16,0,1,15,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,95,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,4,8,5,10,2,1,17,16,9,5,4,3,0,3,81,0,81,0,81,0,1,80,9,0,0,1,0,0,0,4,3,2,1,2,5,5,1
5585,0130-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,7,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,2,0,2,6,0,6,0,6,0,6,0,0,0,9,0,0,6,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,102,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,4,8,5,10,2,2,18,16,9,5,4,3,0,2,87,0,87,0,87,0,7,80,9,0,0,1,0,6,0,4,4,8,7,9,4,5,2
5586,0130-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-58.55263158,43,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,3,8,2,2,0,0,0,0,3,2,4,5,7,1,6,2,0,1,41,0,41,0,41,0,0,41,9,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,4,16,7,12,2,3,22,21,16,6,10,3,0,2,128,0,128,0,128,0,7,121,9,0,0,1,0,6,0,6,4,3,3,3,0,0,2
5587,0130-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,65,2,0,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0,4,4,1,13,2,1,0,0,0,0,8,9,11,7,4,2,0,2,58,0,58,0,58,0,2,56,9,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,4,4,1,13,2,0,8,9,11,7,4,2,0,2,58,0,58,0,58,0,2,56,9,0,0,0,0,0,0,0,4,4,4,5,6,6,2
5588,0130-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,7,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,6,0,6,0,6,0,6,0,0,0,9,0,0,6,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,72,2,0,0,0,2,0,2,2,0,0,1,0,0,0,0,4,4,1,13,2,1,9,9,11,7,4,2,0,2,64,0,64,0,64,0,8,56,8,0,1,0,0,6,0,0,4,2,2,4,7,5,1
5589,0130-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0.0,41,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,4,4,6,1,2,0,1,0,2,0,8,5,8,5,3,2,0,2,34,0,34,0,34,0,0,34,9,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,0,0,0,1,0,2,3,0,1,1,0,0,0,0,4,8,7,14,4,2,17,14,19,12,7,2,0,2,98,0,98,0,98,0,8,90,9,0,0,0,0,6,0,0,4,2,2,2,0,0,2
5590,0130-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,126,6,0,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0,4,11,2,12,5,0,0,0,3,3,27,16,14,3,11,2,0,2,100,0,100,0,100,0,6,94,9,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,239,8,1,1,0,1,0,2,4,0,1,1,0,0,0,0,4,19,9,26,9,3,44,30,33,15,18,2,0,2,198,0,198,0,198,0,14,184,9,0,0,0,0,6,0,3,4,4,4,5,6,6,2
5591,0130-F14,2.-1.1.0,226-002-BARNES-F14,1,PS,0.0,103,1,0,0,0,0,0,2,1,0,2,-1,0,0,1,0,0,0,4,5,8,10,4,0,1,0,1,3,14,19,9,5,4,3,1,3,90,0,49,41,90,0,4,86,9,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,342,9,1,1,0,1,0,2,5,0,1,1,1,0,0,0,4,24,17,36,13,1,58,49,42,20,22,3,0,2,288,0,247,41,288,0,18,270,9,0,0,0,0,6,0,3,4,2,1,2,3,3,1
5592,0130-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,-41.44736842,38,0,0,0,0,0,0,2,1,0,2,-1,0,0,1,0,0,0,3,8,1,2,0,0,0,0,1,1,8,6,5,0,5,3,0,2,33,0,33,0,33,0,0,33,9,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,2,3,3,1,0,0,0,0,0,0,0,380,9,1,1,0,1,0,1,6,0,1,1,2,0,0,0,4,32,18,38,13,1,66,55,47,20,27,3,0,2,321,0,280,41,321,0,18,303,9,0,0,0,0,6,0,3,4,1,1,1,0,0,1
5593,0130-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0.0,71,9,0,0,0,1,1,2,1,0,3,-1,0,0,1,0,0,0,4,2,18,1,3,1,1,0,0,0,12,16,8,5,3,5,0,5,61,0,61,0,61,0,11,50,8,1,1,0,0,0,0,0,0,2,9,2,9,1,1,0,2,3,0,1,0,1,1,0,0,0,0,71,9,0,0,0,1,1,2,1,0,0,0,1,0,0,0,4,2,18,1,3,0,12,16,8,5,3,5,1,5,61,0,61,0,61,0,11,50,8,1,1,0,0,0,0,0,4,5,4,4,2,5,3
5594,0130-F14,3.-1.2.0,226-002-BARNES-F14,1,WE,0.0,3,0,0,0,0,0,0,2,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,2,0,2,0,2,0,2,0,0,0,9,0,0,2,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,74,9,0,0,0,1,0,2,2,0,0,0,1,1,0,0,4,2,18,1,3,1,13,16,8,5,3,5,0,4,63,0,63,0,63,0,13,50,7,1,2,0,0,2,0,0,4,3,3,4,1,1,0
5595,0130-F14,3.-1.3.0,226-002-BARNES-F14,1,WE,0.0,7,0,0,0,0,0,0,2,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,6,0,6,0,6,0,6,0,0,0,9,0,0,6,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,81,9,0,0,0,1,0,2,3,0,0,0,1,2,0,0,4,2,18,1,3,2,14,16,8,5,3,5,0,4,69,0,69,0,69,0,19,50,7,1,2,0,0,8,0,0,4,2,1,3,1,2,0
5596,0130-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,14.72527473,25,0,0,0,0,0,0,2,1,0,3,-1,0,0,1,0,0,0,2,4,3,0,0,0,0,0,3,1,9,4,3,1,2,3,0,2,18,0,18,0,18,0,0,18,9,0,0,0,0,0,0,0,0,5,9,4,9,3,1,0,2,3,0,1,0,1,1,0,0,0,0,106,9,0,0,0,1,0,2,4,0,0,0,2,2,0,0,4,6,21,1,3,3,23,20,11,6,5,5,0,3,87,0,87,0,87,0,19,68,7,1,2,0,0,8,0,0,4,2,2,2,0,0,1
5597,0130-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0.0,52,2,0,0,0,1,1,2,1,0,4,1,1,0,0,0,0,0,3,7,2,7,0,1,1,0,0,0,12,8,8,4,4,3,0,2,42,0,42,0,42,0,2,40,9,0,0,0,0,0,0,0,0,6,9,5,9,3,6,0,2,3,0,1,0,1,1,0,0,0,0,52,2,0,0,0,1,1,2,1,0,1,0,0,0,0,0,3,7,2,7,0,0,12,8,8,4,4,3,0,2,42,0,42,0,42,0,2,40,9,0,0,0,0,0,0,0,4,2,1,1,6,7,1
5598,0130-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,9,0,0,0,0,0,0,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,8,0,8,0,8,0,8,0,0,0,9,0,0,8,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,61,2,0,0,0,1,0,2,2,0,1,1,0,0,0,0,3,7,2,7,0,1,13,8,8,4,4,3,0,2,50,0,50,0,50,0,10,40,7,0,1,0,0,8,0,0,5,3,2,4,6,6,1
5599,0130-F14,4.1.3.0,226-002-BARNES-F14,1,PS,75.27472527,161,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,3,13,8,17,0,0,0,0,2,1,26,23,15,5,10,2,0,2,137,0,137,0,137,0,2,135,9,0,0,0,0,0,0,5,0,0,9,0,9,1,9,0,7,3,0,1,0,1,1,0,0,0,0,222,2,0,0,0,1,0,1,3,0,2,1,0,0,0,0,3,20,10,24,0,2,39,31,23,9,14,3,0,2,187,0,187,0,187,0,12,175,9,0,0,0,0,8,0,5,5,9,9,5,0,0,9
5600,0130-F14,5.-1.1.0,226-002-BARNES-F14,1,PS,0.0,14,0,0,0,0,0,0,2,1,0,5,-1,0,0,1,0,0,0,2,1,0,3,0,1,1,0,0,0,4,4,0,0,0,5,0,4,13,0,13,0,13,0,0,13,9,0,0,0,0,0,0,0,0,0,9,0,9,1,9,0,9,3,1,1,0,1,1,0,0,0,0,14,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,1,0,3,0,0,4,4,0,0,0,5,0,4,13,0,13,0,13,0,0,13,9,0,0,0,0,0,0,0,4,2,2,2,3,4,0
5601,0130-F14,5.-1.2.0,226-002-BARNES-F14,2,PS,0.0,13,0,0,0,0,0,0,2,1,0,5,-1,0,0,1,0,0,0,2,1,0,3,0,0,1,0,1,1,3,4,0,0,0,5,0,4,12,0,12,0,12,0,0,12,9,0,0,0,0,0,0,0,0,0,9,0,9,1,9,0,9,6,4,1,0,1,1,0,0,0,0,27,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,2,2,0,6,0,1,7,8,0,0,0,5,0,4,25,0,25,0,25,0,0,25,9,0,0,0,0,0,0,0,4,1,1,1,2,3,0
5602,0130-F14,5.-1.3.0,226-002-BARNES-F14,2,WE,0.0,7,0,0,0,0,0,0,2,1,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,2,0,2,6,0,6,0,6,0,6,0,0,0,9,0,0,6,0,0,4,2,7,2,3,2,2,0,1,1,2,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,2,0,6,0,2,8,8,0,0,0,5,0,3,31,0,31,0,31,0,6,25,8,0,1,0,0,6,0,0,4,1,1,0,0,1,1
5603,0130-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-90.0,66,0,0,0,0,0,0,1,1,0,5,-1,0,0,1,0,0,0,3,15,6,4,0,0,0,0,3,2,5,7,18,10,8,1,0,1,63,0,63,0,63,0,0,63,9,0,0,0,0,0,0,2,0,0,9,0,9,0,9,0,9,8,8,1,0,1,1,0,0,0,0,100,0,0,0,0,0,0,1,4,0,0,0,3,1,0,0,3,17,6,10,0,3,13,15,18,10,8,2,0,2,94,0,94,0,94,0,6,88,9,0,0,0,0,6,0,2,7,1,1,1,0,0,1
