Interaction,hintCount,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,PrepCount,OptionalCount,InterfaceErrorCount,WrongSyntaxApp,PrightAppRatio,F1Score,BDActionCount,InDirectProofActionCount,UseWindowInfo,NonPSelements,AppCount,hintRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_hintCount,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_InterfaceErrorCount,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_BDActionCount,cumul_InDirectProofActionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
2,0,0.0,3.895,1.9475,5.730519118,12.38931076,0,0,0,1,0,0.166056337,0.323480324,0,0,0,1,0,0.0,0,0,1,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,19.388,1.615666667,1.615666667,6.100940583,2,0,2,0.160948709,0.0,0.268913966,0,0,0,10,0,0.0,1.0,0,0,10,0,0,313.4651755,16.41704625,5.8105
144,0,994.357,0.0,6.810664384,6.810664384,9.214046237,0,8,0,2,9,0.169014085,0.324324324,0,0,0,2,142,0.0,15,0,0,0,3,0.99979411,0.486950271,1.0,0.221186575,0.881201135,0.654309916,0.640134874,0.010670461,0.193729451,0.543961838,0.999401744,0.247671826,0.128746564,0.01,0.01,0.01,0.01,0.01,0.01,0,19.388,6.416107595,1.615666667,6.810664384,3,0,4,0.169014085,1.263157895,0.298136646,0,0,0,12,142,0.0,0.077922078,15,0,10,0,3,605.6075083,0.0,303.571
150,2,623.782,0.0,4.0244,4.0244,6.650924427,2,5,0,64,3,0.05952381,0.113636364,0,0,0,7,84,0.021978022,38,1,0,0,1,0.041235801,0.043294796,0.118945582,0.01,0.01,0.027598299,0.011340922,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2,0.0,4.0244,5.24969423,4.0244,0,2,64,0.05952381,1.25,0.113636364,0,0,0,7,84,0.021978022,0.076923077,38,1,0,0,1,754.2226573,85.89333199,226.8775
17,0,0.0,26.006,1.529764706,5.730519118,6.623254293,0,0,0,6,0,0.0,0.323480324,0,0,0,5,6,0.0,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,2,26.006,3.777837209,1.529764706,4.0244,0,2,70,0.055555556,0.714285714,0.103092784,0,0,0,12,90,0.019607843,0.117647059,38,1,5,0,1,325.6199227,44.42744607,81.495
236,3,715.442,0.0,3.018742616,3.018742616,5.182533838,0,7,6,25,20,0.071770335,0.14084507,0,0,0,3,209,0.014150943,58,0,0,0,1,0.021174269,0.05319211,0.638065139,0.027652292,0.01,0.011591982,0.011522626,0.011340922,0.013351755,0.027653486,0.057992593,0.01,0.01,0.024655882,0.013351755,0.027598299,0.01,0.01,0.01,5,26.006,3.33797066,1.529764706,3.416387755,0,2,95,0.066889632,1.818181818,0.129032258,0,0,0,15,299,0.015923567,0.047770701,96,1,5,0,2,1017.360329,45.74223636,124.365
28,0,66.175,0.0,2.134677419,2.134677419,4.999370876,0,2,0,11,0,0.2,0.333333333,0,0,0,0,20,0.0,0,0,0,0,0,0.059213599,0.15370037,0.844606104,0.027652292,0.039311765,0.011591982,0.011522626,0.011340922,0.013351755,0.027653486,0.057992593,0.01,0.01,0.024655882,0.013351755,0.027598299,0.01,0.01,0.01,5,26.006,3.253193182,1.529764706,3.322456265,0,2,106,0.07523511,1.6,0.143712575,0,0,0,15,319,0.01497006,0.04491018,96,1,5,0,2,419.3237917,0.0,119.459
13,0,0.0,70.976,5.459692308,5.730519118,4.994446135,0,0,0,3,0,0.0,0.323480324,0,0,0,8,2,0.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,70.976,5.459692308,5.459692308,6.100940583,1,0,3,0.0,0.0,0.268913966,0,0,0,8,2,0.0,0.8,0,0,8,0,0,568.136864,55.10625694,152.054
67,0,132.064,0.0,1.942117647,1.942117647,4.799313673,0,1,0,13,2,0.072727273,0.13559322,0,0,0,0,55,0.0,1,0,0,0,0,0.168238762,0.245853989,0.943769769,0.027652292,0.039311765,0.011591982,0.043673971,0.011522626,0.013351755,0.027653486,0.057992593,0.01,0.01,0.024655882,0.013351755,0.027598299,0.01,0.01,0.01,0,70.976,2.506666667,5.459692308,1.942117647,2,0,16,0.070175439,0.4,0.119402985,0,0,0,8,57,0.0,0.123076923,1,0,8,0,0,514.1781711,50.54714033,64.568
45,0,95.288,0.0,1.985166667,1.985166667,4.596989681,0,4,0,4,1,0.113636364,0.204081633,0,0,0,0,44,0.0,2,0,0,0,0,0.168238762,0.373918353,0.981088896,0.027652292,0.039311765,0.043793057,0.13006003,0.011522626,0.013351755,0.027653486,0.111654401,0.01,0.01,0.024655882,0.013351755,0.027598299,0.01,0.01,0.01,0,70.976,2.312620155,5.459692308,1.959931034,3,0,20,0.089108911,0.6,0.155172414,0,0,0,8,101,0.0,0.073394495,3,0,8,0,0,312.2420144,0.0,126.088
10,0,0.0,4.213,0.4213,5.730519118,4.593387667,0,0,0,1,0,0.166056337,0.323480324,0,0,0,9,0,0.0,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,4.213,0.4213,0.4213,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,9,0,0.0,1.0,0,0,9,0,0,877.4636507,48.64787226,148.718
304,3,794.428,0.0,2.604681967,2.604681967,4.010110716,0,10,10,24,18,0.086330935,0.167832168,0,0,0,3,278,0.010676157,39,0,0,0,0,0.04132109,0.867253865,0.997437997,0.088332893,0.039311765,0.824387976,0.13006003,0.01155063,0.019338818,0.018159922,0.060042412,0.01,0.01,0.052450453,0.013351755,0.013770053,0.01,0.011522626,0.01,3,4.213,2.535368254,0.4213,2.604681967,2,0,25,0.086330935,1.6,0.163822526,0,0,0,12,278,0.010344828,0.04137931,39,0,9,0,0,453.1682347,60.599419,68.9985
37,0,86.134,0.0,2.15335,2.15335,3.964170944,0,4,0,12,0,0.25,0.4,0,0,0,0,28,0.0,0,0,0,0,0,0.124087472,0.95278266,0.999731531,0.234328182,0.118945582,0.935456808,0.13006003,0.01155063,0.019338818,0.018159922,0.060042412,0.01,0.01,0.052450453,0.013351755,0.013770053,0.01,0.011522626,0.01,3,4.213,2.492323944,0.4213,2.552353623,3,0,37,0.10130719,1.409090909,0.18902439,0,0,0,12,306,0.009433962,0.037735849,39,0,9,0,0,374.6966858,0.113744052,179.1665
9,0,0.0,4.211,0.467888889,5.730519118,3.964170944,0,0,0,1,0,0.166056337,0.323480324,0,0,0,8,0,0.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,4.211,0.467888889,0.467888889,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,8,0,0.0,1.0,0,0,8,0,0,260.6786393,60.61856213,99.6955
8,0,0.0,3.062,0.38275,5.730519118,3.962696868,0,0,0,1,0,0.166056337,0.323480324,0,0,0,7,0,0.0,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,7.273,0.427823529,0.427823529,6.100940583,2,0,2,0.160948709,0.0,0.268913966,0,0,0,15,0,0.0,1.0,0,0,15,0,0,510.6006303,54.88639744,63.2005
187,0,428.491,0.0,2.267148148,2.267148148,4.074853317,0,3,0,12,5,0.06779661,0.131147541,0,0,0,0,177,0.0,20,0,0,0,1,0.30700451,0.95278266,0.999971926,0.234328182,0.118945582,0.978163672,0.318336633,0.043754972,0.019338818,0.015556454,0.117448878,0.01,0.01,0.052450453,0.013351755,0.013770053,0.01,0.011522626,0.01,0,7.273,2.115359223,0.427823529,2.267148148,3,0,14,0.06779661,0.666666667,0.123076923,0,0,0,15,177,0.0,0.078125,20,0,15,0,1,623.5281073,0.0,506.664
51,5,135.633,0.0,2.559113208,2.559113208,4.015527622,0,0,0,3,0,0.177777778,0.32,0,0,0,5,45,0.1,0,0,0,0,0,0.30700451,0.984221518,0.999971926,0.234328182,0.118945582,0.978163672,0.590323384,0.043754972,0.410815586,0.015556454,0.798592483,0.01,0.01,0.052450453,0.013351755,0.013770053,0.01,0.011522626,0.01,5,0.0,2.559113208,5.24969423,2.559113208,1,0,3,0.177777778,1.6,0.32,0,0,0,5,45,0.1,0.1,0,0,0,0,0,220.7980538,32.38021109,67.9345
12,0,0.0,4.33,0.360833333,5.730519118,4.01427854,0,0,0,1,0,0.166056337,0.323480324,0,0,0,11,0,0.0,0,0,10,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,5,4.33,2.153276923,0.360833333,2.559113208,2,0,4,0.177777778,0.615384615,0.275862069,0,0,0,16,45,0.081967213,0.262295082,0,0,10,1,0,172.7969031,35.8557963,41.78
86,0,208.912,0.0,2.374,2.374,4.007767468,0,0,0,12,1,0.105263158,0.195121951,0,0,0,0,76,0.0,5,0,0,0,1,0.30700451,0.984221518,0.999971926,0.340241561,0.118945582,0.978163672,0.816227451,0.016056724,0.546634805,0.158354647,0.99152161,0.01,0.01,0.052450453,0.013351755,0.013770053,0.01,0.011522626,0.01,5,4.33,2.280228758,0.360833333,2.44358156,3,0,16,0.132231405,0.842105263,0.228571429,0,0,0,16,121,0.03649635,0.116788321,5,0,10,1,1,788.7727724,0.009823053,354.852
75,1,261.146,0.0,3.391506494,3.391506494,4.069444282,0,6,1,4,2,0.097222222,0.17721519,0,0,0,1,72,0.01369863,15,0,0,0,1,0.30700451,0.984221518,0.999803797,0.340241561,0.118945582,0.999026421,0.874127422,0.044000728,0.546634805,0.158354647,0.997242589,0.01,0.01,0.052450453,0.013351755,0.013770053,0.01,0.011522626,0.011340922,1,0.0,3.391506494,5.24969423,3.391506494,1,0,4,0.097222222,1.0,0.17721519,0,0,0,1,72,0.01369863,0.01369863,15,0,0,0,1,185.2095986,40.87964397,78.412
3,0,0.0,1.685,0.561666667,5.730519118,4.068367667,0,0,0,1,0,0.166056337,0.323480324,0,0,0,2,0,0.0,0,0,2,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,1,1.685,3.2853875,0.561666667,3.391506494,2,0,5,0.097222222,0.538461538,0.164705882,0,0,0,3,72,0.013333333,0.04,15,0,2,0,1,313.4651755,16.41704625,5.8105
106,0,267.64,0.0,5.524394059,5.730519118,10.26625576,0,7,4,15,3,0.164835165,0.323480324,0,0,0,2,91,0.0,12,2,0,0,2,0.577567118,0.567362493,0.999993367,0.340241561,0.118945582,0.999989349,0.499270211,0.044000728,0.787951329,0.643458205,0.999106744,0.01,0.087562036,0.052450453,0.011795958,0.013770053,0.01,0.011522626,0.01155063,1,1.685,5.869566985,5.24969423,6.100940583,4,0,20,0.134969325,0.903342333,0.268913966,0,0,0,5,163,0.005952381,0.029761905,27,2,2,0,3,605.6075083,0.0,303.571
110,7,452.263,0.0,4.074441441,4.074441441,6.409678398,0,8,0,22,1,0.158536585,0.302325581,0,0,0,7,82,0.078651685,16,0,0,0,5,0.039311765,0.01,0.902304796,0.024655882,0.01,0.01,0.01,0.01,0.024655882,0.017321138,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7,0.0,4.074441441,5.24969423,4.074441441,1,0,22,0.158536585,3.25,0.302325581,0,0,0,7,82,0.078651685,0.078651685,16,0,0,0,5,754.2226573,85.89333199,226.8775
31,3,126.907,0.0,3.845666667,3.845666667,5.993837584,0,1,0,6,0,0.125,0.222222222,0,0,0,3,24,0.111111111,5,0,0,0,0,0.118945582,0.039311765,0.966143154,0.024655882,0.01,0.01,0.01,0.01,0.024655882,0.017321138,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10,0.0,4.022013889,5.24969423,4.022013889,2,0,28,0.150943396,2.285714286,0.283185841,0,0,0,10,106,0.086206897,0.086206897,21,0,0,0,5,325.6199227,44.42744607,81.495
12,0,0.0,89.138,7.428166667,5.730519118,5.981714531,2,0,0,2,0,0.0,0.323480324,0,0,0,9,1,0.0,0,0,7,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,89.138,4.284025641,7.428166667,4.022013889,2,2,30,0.14953271,1.454545455,0.271186441,0,0,0,19,107,0.079365079,0.150793651,21,0,7,1,5,1017.360329,45.74223636,124.365
26,0,147.513,0.0,5.268321429,5.268321429,6.280019995,0,2,0,7,1,0.210526316,0.347826087,0,0,0,2,19,0.0,3,2,0,0,0,0.297072353,0.073338722,0.988792341,0.024655882,0.039311765,0.01,0.01,0.01,0.024655882,0.017321138,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10,89.138,4.433809783,7.428166667,4.224901163,2,2,37,0.158730159,1.333333333,0.283687943,0,0,0,21,126,0.068027211,0.142857143,24,2,7,1,5,419.3237917,0.0,119.459
9,0,0.0,71.13,7.903333333,5.730519118,6.269225412,0,0,0,1,0,0.166056337,0.323480324,0,0,0,8,0,0.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,71.13,7.903333333,7.903333333,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,8,0,0.0,1.0,0,0,8,0,0,568.136864,55.10625694,152.054
24,5,122.32,0.0,5.096666667,5.096666667,7.271678953,0,0,0,5,0,0.0,0.323480324,0,0,0,5,14,0.263157895,2,0,0,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,5,71.13,5.862121212,7.903333333,5.096666667,2,0,6,0.0,0.0,0.268913966,0,0,0,13,14,0.185185185,0.481481481,2,0,8,0,0,514.1781711,50.54714033,64.568
34,0,147.712,0.0,4.220342857,4.220342857,6.987456437,0,4,1,5,2,0.137931034,0.235294118,0,0,0,1,29,0.0,10,0,0,0,0,0.063966239,0.073338722,0.996348066,0.080245024,0.015418682,0.041235801,0.039311765,0.01,0.024655882,0.017321138,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,5,71.13,5.017088235,7.903333333,4.576813559,3,0,11,0.093023256,0.266666667,0.137931034,0,0,0,14,43,0.087719298,0.245614035,12,0,8,0,0,312.2420144,0.0,126.088
90,12,291.116,0.0,3.13027957,3.13027957,6.400905638,0,3,0,18,4,0.085106383,0.156862745,0,16,0,28,47,0.16,5,0,0,0,0,0.179493498,0.121924052,0.982137221,0.080245024,0.015418682,0.041235801,0.118945582,0.011340922,0.024655882,0.012338528,0.052450453,0.01,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,17,71.13,3.927192547,7.903333333,3.691763158,4,0,29,0.088888889,0.421052632,0.146788991,0,16,0,42,90,0.128787879,0.318181818,17,0,8,0,0,514.1781711,50.54714033,64.568
224,6,816.7,0.0,3.613716814,3.613716814,7.248554592,0,9,4,14,42,0.078651685,0.151351351,0,43,0,34,178,0.028301887,11,0,0,0,3,0.043555287,0.013850725,0.233341124,0.033983566,0.013748332,0.011627817,0.011854415,0.011551084,0.011555666,0.027653841,0.011592124,0.182824999,0.011522626,0.01,0.01,0.011522626,0.01,0.011547283,0.01,6,0.0,3.613716814,5.24969423,3.613716814,1,0,14,0.078651685,2.0,0.151351351,0,43,0,34,178,0.028301887,0.160377358,11,0,0,0,3,877.4636507,48.64787226,148.718
19,0,0.0,88.943,4.681210526,5.730519118,7.23567158,0,0,0,1,0,0.166056337,0.323480324,0,0,0,18,0,0.0,0,0,14,4,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,6,88.943,3.696502041,4.681210526,3.613716814,2,0,15,0.078651685,0.933333333,0.14507772,0,43,0,52,178,0.026086957,0.226086957,11,0,14,4,3,453.1682347,60.599419,68.9985
109,0,350.251,0.0,3.213311927,3.213311927,6.387094421,0,5,1,6,18,0.06185567,0.115384615,0,24,0,6,97,0.0,19,0,0,0,1,0.02979161,0.012857333,0.612853885,0.015678653,0.050003763,0.011594689,0.011556744,0.011551084,0.013770015,0.011552114,0.011551157,0.296309343,0.011522626,0.01,0.01,0.011522626,0.01,0.01155063,0.01,6,88.943,3.547723164,4.681210526,3.483435821,3,0,21,0.072727273,0.909090909,0.134680135,0,67,0,58,275,0.018018018,0.174174174,30,0,14,4,4,374.6966858,0.113744052,179.1665
175,7,357.513,0.0,2.042931429,2.042931429,5.430486408,1,11,0,9,37,0.051612903,0.100628931,0,5,0,11,155,0.042168675,2,0,0,0,0,0.011557469,0.011687021,0.057261049,0.01198077,0.01865118,0.011551264,0.011853123,0.011551155,0.011551258,0.027732292,0.011603623,0.565320927,0.011547283,0.01,0.01,0.011522626,0.01,0.01155063,0.01,13,88.943,3.049918715,4.681210526,2.989145098,3,1,30,0.065116279,1.076923077,0.122807018,0,72,0,69,430,0.026052104,0.138276553,32,0,14,4,4,461.5374397,44.56120087,173.5405
101,2,448.848,0.0,4.444039604,4.444039604,6.055401743,0,5,0,9,10,0.105882353,0.202247191,0,0,0,7,85,0.02173913,7,0,0,0,7,0.011557469,0.011687021,0.163559054,0.01198077,0.012290678,0.011551264,0.011853123,0.011551155,0.027653503,0.027735985,0.057994925,0.775962496,0.011547283,0.01,0.01,0.011522626,0.01,0.01155063,0.01,15,88.943,3.273420635,4.681210526,3.229643208,3,1,39,0.07184466,1.233333333,0.135779817,0,72,0,76,515,0.025380711,0.128595601,39,0,14,4,11,323.1986833,0.0,60.172
226,1,666.354,0.0,2.935480176,2.935480176,6.051098156,0,4,0,11,43,0.094339623,0.184331797,0,0,0,4,212,0.00462963,14,0,0,0,3,0.043755519,0.054563369,0.034042918,0.159819794,0.012290678,0.01155117,0.018297243,0.011551155,0.028234863,0.197182491,0.03191766,0.84520565,0.011547283,0.01,0.01,0.011522626,0.01,0.01155063,0.01,16,88.943,3.183907818,4.681210526,3.149959427,3,1,50,0.078404402,1.628571429,0.149606299,0,72,0,80,727,0.019826518,0.09913259,53,0,14,4,14,429.9280166,18.02561068,0.831
135,0,358.686,0.0,2.618145985,2.618145985,5.778032736,0,9,0,23,13,0.12962963,0.247787611,0,66,0,6,108,0.0,13,0,0,0,0,0.028836281,0.42410146,0.214831066,0.324847997,0.011564789,0.043755464,0.018297243,0.011551155,0.059064765,0.314726077,0.059353956,0.84520565,0.011547283,0.01,0.01,0.011522626,0.01,0.01155063,0.01,16,88.943,3.105930584,4.681210526,3.075232821,3,1,73,0.08502994,1.775,0.162285714,0,138,0,86,835,0.017372421,0.093376764,66,0,14,4,14,295.916315,0.0,79.2725
71,4,260.831,0.0,3.622652778,3.622652778,5.876116109,0,0,0,5,11,0.114754098,0.215384615,0,0,0,6,61,0.059701493,7,0,0,0,1,0.028836281,0.42410146,0.214831066,0.324847997,0.011564789,0.043755464,0.018297243,0.011551155,0.040533889,0.011562267,0.018289621,0.928938892,0.011547283,0.01,0.01,0.011522626,0.01,0.01155063,0.01,20,88.943,3.140831144,4.681210526,3.112877746,3,1,78,0.087053571,1.772727273,0.165957447,0,138,0,92,896,0.020242915,0.093117409,73,0,14,4,15,461.5374397,44.56120087,173.5405
4,1,14.636,0.0,3.659,3.659,5.865665563,0,0,0,0,0,0.0,0.323480324,0,0,0,2,2,0.25,0,0,0,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,21,88.943,3.142768224,4.681210526,3.114956232,3,1,78,0.086859688,1.625,0.164904863,0,138,0,94,898,0.021169355,0.094758065,73,0,14,4,15,323.1986833,0.0,60.172
98,0,411.97,0.0,4.1197,4.1197,5.973294286,0,7,9,10,8,0.137931034,0.263736264,0,88,0,3,87,0.0,23,0,0,0,0,0.060169811,0.262524411,0.723065533,0.324847997,0.011564789,0.027675132,0.04053409,0.011551155,0.081305739,0.013772847,0.040519676,0.928938892,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,21,88.943,3.205449915,4.681210526,3.181257118,3,1,88,0.091370558,1.071428571,0.168381665,0,226,0,105,985,0.019266055,0.096330275,96,0,14,4,15,461.5374397,44.56120087,173.5405
39,6,130.727,0.0,3.188463415,3.188463415,5.934661347,0,2,0,11,1,0.25,0.4,0,0,0,6,24,0.2,0,0,0,0,0,0.060169811,0.523799687,0.961363721,0.597493084,0.011564789,0.027675132,0.303142822,0.011551155,0.081305739,0.013772847,0.015591604,0.928938892,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,6,0.0,3.188463415,5.24969423,3.188463415,1,0,11,0.25,1.0,0.4,0,0,0,6,24,0.2,0.2,0,0,0,0,0,260.6786393,60.61856213,99.6955
11,0,0.0,77.34,7.030909091,5.730519118,5.932828521,0,0,0,1,0,0.0,0.323480324,0,0,0,8,2,0.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,6,77.34,4.001288462,7.030909091,3.188463415,2,0,12,0.230769231,0.5,0.315789474,0,0,0,14,26,0.15,0.35,0,0,8,0,0,510.6006303,54.88639744,63.2005
70,0,266.505,0.0,3.701458333,3.701458333,5.850426882,0,2,0,7,10,0.184615385,0.338028169,0,0,0,0,65,0.0,2,0,0,0,1,0.170518582,0.140559844,0.995813786,0.597493084,0.011564789,0.027675132,0.847638359,0.011551155,0.09250708,0.01159218,0.113476201,0.928938892,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,6,77.34,3.827193548,7.030909091,3.515327434,3,0,19,0.197802198,1.0,0.330275229,0,0,0,14,91,0.057142857,0.133333333,2,0,8,0,1,623.5281073,0.0,506.664
16,0,0.0,96.085,6.0053125,5.730519118,5.848703736,0,0,0,1,0,0.166056337,0.323480324,0,0,0,15,0,0.0,0,0,11,4,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,0,96.085,6.0053125,6.0053125,6.100940583,1,0,1,0.160948709,0.0,0.268913966,0,0,0,15,0,0.0,1.0,0,0,11,4,0,220.7980538,32.38021109,67.9345
57,2,185.216,0.0,3.249403509,3.249403509,5.937436796,0,1,0,4,8,0.170212766,0.290909091,0,0,0,6,47,0.037735849,2,0,0,0,2,0.170518582,0.140559844,0.995813786,0.597493084,0.011564789,0.013772903,0.847638359,0.011551155,0.147371258,0.046724196,0.401019063,0.952392255,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,2,96.085,3.853438356,6.0053125,3.249403509,2,0,5,0.170212766,0.615384615,0.266666667,0,0,0,21,47,0.029411765,0.308823529,2,0,11,4,2,172.7969031,35.8557963,41.78
66,0,457.787,0.0,6.936166667,6.936166667,6.373258291,0,4,0,6,5,0.122807018,0.222222222,0,31,0,3,57,0.0,9,0,0,0,0,0.170518582,0.140559844,0.995813786,0.388238699,0.011551189,0.011853334,0.847638359,0.011551155,0.248683018,0.332568897,0.420580898,0.984086654,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,2,96.085,5.317179856,6.0053125,5.227666667,3,0,11,0.144230769,0.789473684,0.243902439,0,31,0,24,104,0.015625,0.1875,11,0,11,4,2,788.7727724,0.009823053,354.852
15,0,38.617,0.0,2.4135625,2.4135625,6.341699409,0,0,0,2,0,0.230769231,0.352941176,0,0,0,1,13,0.0,0,0,0,0,0,0.170518582,0.140559844,0.995813786,0.388238699,0.011551189,0.011853334,0.944994489,0.011551155,0.248683018,0.605847962,0.691091212,0.984086654,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,2,96.085,5.017451613,6.0053125,4.903741007,4,0,13,0.153846154,0.782608696,0.257142857,0,31,0,25,117,0.014084507,0.176056338,11,0,11,4,2,249.2953071,29.99950422,27.235
17,0,61.134,0.0,3.217578947,3.217578947,6.307183048,0,2,0,4,0,0.266666667,0.421052632,0,0,0,0,15,0.0,1,0,0,0,0,0.170518582,0.140559844,0.995813786,0.661749989,0.011551189,0.044245395,0.944994489,0.011551155,0.505754105,0.82572894,0.691091212,0.984086654,0.011547283,0.052450453,0.011340922,0.018136323,0.011522626,0.01155063,0.01,2,96.085,4.820913793,6.0053125,4.700974684,5,0,17,0.166666667,0.814814815,0.27672956,0,31,0,25,132,0.012738854,0.159235669,12,0,11,4,2,130.5157674,14.25788796,75.751
